Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,
Data,5,record,timestamp,"1019730893",s,position_lat,"635021179",semicircles,position_long,"79398343",semicircles,distance,"29.38",m,speed,"0.067",m/s,enhanced_speed,"0.067",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730894",s,position_lat,"635021097",semicircles,position_long,"79398335",semicircles,distance,"30.15",m,speed,"0.097",m/s,enhanced_speed,"0.097",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730895",s,position_lat,"635020999",semicircles,position_long,"79398373",semicircles,distance,"31.08",m,speed,"0.122",m/s,enhanced_speed,"0.122",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730896",s,position_lat,"635020883",semicircles,position_long,"79398459",semicircles,distance,"32.27",m,speed,"0.168",m/s,enhanced_speed,"0.168",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730897",s,position_lat,"635020757",semicircles,position_long,"79398595",semicircles,distance,"33.67",m,speed,"1.86",m/s,enhanced_speed,"1.86",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730898",s,position_lat,"635020622",semicircles,position_long,"79398769",semicircles,distance,"35.26",m,speed,"1.98",m/s,enhanced_speed,"1.98",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730899",s,position_lat,"635020466",semicircles,position_long,"79398963",semicircles,distance,"37.07",m,speed,"1.85",m/s,enhanced_speed,"1.85",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730900",s,position_lat,"635020200",semicircles,position_long,"79399269",semicircles,distance,"40.09",m,speed,"2.832",m/s,enhanced_speed,"2.832",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730901",s,position_lat,"635019771",semicircles,position_long,"79399742",semicircles,distance,"44.88",m,speed,"3.471",m/s,enhanced_speed,"3.471",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730902",s,position_lat,"635019473",semicircles,position_long,"79400066",semicircles,distance,"48.2",m,speed,"3.474",m/s,enhanced_speed,"3.474",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730903",s,position_lat,"635019327",semicircles,position_long,"79400231",semicircles,distance,"49.85",m,speed,"2.43",m/s,enhanced_speed,"2.43",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730904",s,position_lat,"635019128",semicircles,position_long,"79400451",semicircles,distance,"52.07",m,speed,"2.457",m/s,enhanced_speed,"2.457",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730905",s,position_lat,"635018729",semicircles,position_long,"79400836",semicircles,distance,"56.37",m,speed,"3.069",m/s,enhanced_speed,"3.069",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730906",s,position_lat,"635018424",semicircles,position_long,"79401116",semicircles,distance,"59.62",m,speed,"3.153",m/s,enhanced_speed,"3.153",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730907",s,position_lat,"635018278",semicircles,position_long,"79401272",semicircles,distance,"61.24",m,speed,"2.686",m/s,enhanced_speed,"2.686",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730908",s,position_lat,"635018096",semicircles,position_long,"79401485",semicircles,distance,"63.31",m,speed,"2.381",m/s,enhanced_speed,"2.381",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730909",s,position_lat,"635017902",semicircles,position_long,"79401722",semicircles,distance,"65.55",m,speed,"2.203",m/s,enhanced_speed,"2.203",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730910",s,position_lat,"635017705",semicircles,position_long,"79401970",semicircles,distance,"67.85",m,speed,"2.194",m/s,enhanced_speed,"2.194",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730911",s,position_lat,"635017489",semicircles,position_long,"79402224",semicircles,distance,"70.32",m,speed,"2.319",m/s,enhanced_speed,"2.319",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730912",s,position_lat,"635017063",semicircles,position_long,"79402671",semicircles,distance,"75.01",m,speed,"3.197",m/s,enhanced_speed,"3.197",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730913",s,position_lat,"635016694",semicircles,position_long,"79403022",semicircles,distance,"78.97",m,speed,"4.257",m/s,enhanced_speed,"4.257",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730914",s,position_lat,"635016302",semicircles,position_long,"79403376",semicircles,distance,"83.13",m,speed,"4.372",m/s,enhanced_speed,"4.372",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730915",s,position_lat,"635015856",semicircles,position_long,"79403752",semicircles,distance,"87.79",m,speed,"4.747",m/s,enhanced_speed,"4.747",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730916",s,position_lat,"635015345",semicircles,position_long,"79404160",semicircles,distance,"93.08",m,speed,"5.769",m/s,enhanced_speed,"5.769",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730917",s,position_lat,"635014616",semicircles,position_long,"79404807",semicircles,distance,"100.78",m,speed,"6.125",m/s,enhanced_speed,"6.125",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730918",s,position_lat,"635014041",semicircles,position_long,"79405421",semicircles,distance,"107.15",m,speed,"6.306",m/s,enhanced_speed,"6.306",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730919",s,position_lat,"635013486",semicircles,position_long,"79406101",semicircles,distance,"113.57",m,speed,"6.316",m/s,enhanced_speed,"6.316",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730920",s,position_lat,"635012921",semicircles,position_long,"79406814",semicircles,distance,"120.18",m,speed,"6.738",m/s,enhanced_speed,"6.738",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730921",s,position_lat,"635012340",semicircles,position_long,"79407511",semicircles,distance,"126.85",m,speed,"6.71",m/s,enhanced_speed,"6.71",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730922",s,position_lat,"635011759",semicircles,position_long,"79408212",semicircles,distance,"133.54",m,speed,"6.402",m/s,enhanced_speed,"6.402",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730923",s,position_lat,"635011187",semicircles,position_long,"79408967",semicircles,distance,"140.34",m,speed,"6.81",m/s,enhanced_speed,"6.81",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730924",s,position_lat,"635010621",semicircles,position_long,"79409793",semicircles,distance,"147.36",m,speed,"7.031",m/s,enhanced_speed,"7.031",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730925",s,position_lat,"635010050",semicircles,position_long,"79410667",semicircles,distance,"154.58",m,speed,"7.368",m/s,enhanced_speed,"7.368",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730926",s,position_lat,"635009494",semicircles,position_long,"79411608",semicircles,distance,"161.97",m,speed,"7.339",m/s,enhanced_speed,"7.339",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730927",s,position_lat,"635008956",semicircles,position_long,"79412630",semicircles,distance,"169.57",m,speed,"7.664",m/s,enhanced_speed,"7.664",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730928",s,position_lat,"635008430",semicircles,position_long,"79413712",semicircles,distance,"177.35",m,speed,"7.761",m/s,enhanced_speed,"7.761",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730929",s,position_lat,"635007880",semicircles,position_long,"79414814",semicircles,distance,"185.37",m,speed,"7.988",m/s,enhanced_speed,"7.988",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730930",s,position_lat,"635007287",semicircles,position_long,"79415884",semicircles,distance,"193.51",m,speed,"8.225",m/s,enhanced_speed,"8.225",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730931",s,position_lat,"635006668",semicircles,position_long,"79416914",semicircles,distance,"201.67",m,speed,"8.069",m/s,enhanced_speed,"8.069",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730932",s,position_lat,"635006040",semicircles,position_long,"79417939",semicircles,distance,"209.86",m,speed,"8.178",m/s,enhanced_speed,"8.178",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730933",s,position_lat,"635005433",semicircles,position_long,"79419002",semicircles,distance,"218.07",m,speed,"8.26",m/s,enhanced_speed,"8.26",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730934",s,position_lat,"635004878",semicircles,position_long,"79420142",semicircles,distance,"226.27",m,speed,"8.166",m/s,enhanced_speed,"8.166",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730935",s,position_lat,"635004361",semicircles,position_long,"79421344",semicircles,distance,"234.54",m,speed,"8.338",m/s,enhanced_speed,"8.338",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730936",s,position_lat,"635003855",semicircles,position_long,"79422584",semicircles,distance,"242.92",m,speed,"8.369",m/s,enhanced_speed,"8.369",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730937",s,position_lat,"635003348",semicircles,position_long,"79423851",semicircles,distance,"251.44",m,speed,"8.491",m/s,enhanced_speed,"8.491",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730938",s,position_lat,"635002837",semicircles,position_long,"79425128",semicircles,distance,"260.02",m,speed,"8.836",m/s,enhanced_speed,"8.836",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730939",s,position_lat,"635002365",semicircles,position_long,"79426364",semicircles,distance,"268.21",m,speed,"8.388",m/s,enhanced_speed,"8.388",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730940",s,position_lat,"635001929",semicircles,position_long,"79427539",semicircles,distance,"275.93",m,speed,"7.488",m/s,enhanced_speed,"7.488",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730941",s,position_lat,"635001512",semicircles,position_long,"79428651",semicircles,distance,"283.26",m,speed,"7.333",m/s,enhanced_speed,"7.333",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730942",s,position_lat,"635001101",semicircles,position_long,"79429695",semicircles,distance,"290.24",m,speed,"6.98",m/s,enhanced_speed,"6.98",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730943",s,position_lat,"635000698",semicircles,position_long,"79430703",semicircles,distance,"297.01",m,speed,"6.644",m/s,enhanced_speed,"6.644",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730944",s,position_lat,"635000288",semicircles,position_long,"79431683",semicircles,distance,"303.69",m,speed,"6.877",m/s,enhanced_speed,"6.877",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730945",s,position_lat,"634999880",semicircles,position_long,"79432620",semicircles,distance,"310.16",m,speed,"6.578",m/s,enhanced_speed,"6.578",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730946",s,position_lat,"634999482",semicircles,position_long,"79433528",semicircles,distance,"316.44",m,speed,"6.052",m/s,enhanced_speed,"6.052",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730947",s,position_lat,"634999083",semicircles,position_long,"79434412",semicircles,distance,"322.63",m,speed,"6.324",m/s,enhanced_speed,"6.324",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730948",s,position_lat,"634998683",semicircles,position_long,"79435268",semicircles,distance,"328.69",m,speed,"6.064",m/s,enhanced_speed,"6.064",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730949",s,position_lat,"634998386",semicircles,position_long,"79435874",semicircles,distance,"333.07",m,speed,"5.894",m/s,enhanced_speed,"5.894",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730950",s,position_lat,"634997871",semicircles,position_long,"79436890",semicircles,distance,"340.51",m,speed,"6.156",m/s,enhanced_speed,"6.156",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730951",s,position_lat,"634997551",semicircles,position_long,"79437458",semicircles,distance,"344.86",m,speed,"5.738",m/s,enhanced_speed,"5.738",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730952",s,position_lat,"634997163",semicircles,position_long,"79438112",semicircles,distance,"350.01",m,speed,"5.599",m/s,enhanced_speed,"5.599",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730953",s,position_lat,"634996796",semicircles,position_long,"79438745",semicircles,distance,"354.93",m,speed,"4.794",m/s,enhanced_speed,"4.794",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730954",s,position_lat,"634996497",semicircles,position_long,"79439320",semicircles,distance,"359.18",m,speed,"4.0",m/s,enhanced_speed,"4.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730955",s,position_lat,"634996367",semicircles,position_long,"79439598",semicircles,distance,"361.15",m,speed,"2.9",m/s,enhanced_speed,"2.9",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730956",s,position_lat,"634996219",semicircles,position_long,"79439923",semicircles,distance,"363.43",m,speed,"2.257",m/s,enhanced_speed,"2.257",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730957",s,position_lat,"634996113",semicircles,position_long,"79440158",semicircles,distance,"365.08",m,speed,"1.975",m/s,enhanced_speed,"1.975",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730958",s,position_lat,"634995943",semicircles,position_long,"79440540",semicircles,distance,"367.74",m,speed,"2.128",m/s,enhanced_speed,"2.128",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730959",s,position_lat,"634995795",semicircles,position_long,"79440890",semicircles,distance,"370.13",m,speed,"2.344",m/s,enhanced_speed,"2.344",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730960",s,position_lat,"634995698",semicircles,position_long,"79441131",semicircles,distance,"371.75",m,speed,"1.917",m/s,enhanced_speed,"1.917",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730961",s,position_lat,"634995551",semicircles,position_long,"79441504",semicircles,distance,"374.25",m,speed,"2.138",m/s,enhanced_speed,"2.138",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730962",s,position_lat,"634995463",semicircles,position_long,"79441744",semicircles,distance,"375.82",m,speed,"1.71",m/s,enhanced_speed,"1.71",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730963",s,position_lat,"634995325",semicircles,position_long,"79442132",semicircles,distance,"378.34",m,speed,"2.013",m/s,enhanced_speed,"2.013",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730964",s,position_lat,"634995185",semicircles,position_long,"79442494",semicircles,distance,"380.75",m,speed,"2.543",m/s,enhanced_speed,"2.543",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730965",s,position_lat,"634995041",semicircles,position_long,"79442832",semicircles,distance,"383.07",m,speed,"2.397",m/s,enhanced_speed,"2.397",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730966",s,position_lat,"634994897",semicircles,position_long,"79443151",semicircles,distance,"385.3",m,speed,"2.006",m/s,enhanced_speed,"2.006",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730967",s,position_lat,"634994759",semicircles,position_long,"79443456",semicircles,distance,"387.43",m,speed,"2.042",m/s,enhanced_speed,"2.042",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730968",s,position_lat,"634994627",semicircles,position_long,"79443751",semicircles,distance,"389.49",m,speed,"2.019",m/s,enhanced_speed,"2.019",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730969",s,position_lat,"634994489",semicircles,position_long,"79444051",semicircles,distance,"391.6",m,speed,"2.019",m/s,enhanced_speed,"2.019",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730970",s,position_lat,"634994351",semicircles,position_long,"79444368",semicircles,distance,"393.79",m,speed,"2.319",m/s,enhanced_speed,"2.319",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730971",s,position_lat,"634994220",semicircles,position_long,"79444697",semicircles,distance,"396.0",m,speed,"2.346",m/s,enhanced_speed,"2.346",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730972",s,position_lat,"634994099",semicircles,position_long,"79445026",semicircles,distance,"398.16",m,speed,"2.03",m/s,enhanced_speed,"2.03",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730973",s,position_lat,"634993984",semicircles,position_long,"79445351",semicircles,distance,"400.27",m,speed,"2.0",m/s,enhanced_speed,"2.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730974",s,position_lat,"634993869",semicircles,position_long,"79445675",semicircles,distance,"402.37",m,speed,"2.15",m/s,enhanced_speed,"2.15",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730975",s,position_lat,"634993787",semicircles,position_long,"79445908",semicircles,distance,"403.88",m,speed,"1.988",m/s,enhanced_speed,"1.988",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730976",s,position_lat,"634993655",semicircles,position_long,"79446289",semicircles,distance,"406.34",m,speed,"2.007",m/s,enhanced_speed,"2.007",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730977",s,position_lat,"634993531",semicircles,position_long,"79446633",semicircles,distance,"408.58",m,speed,"2.036",m/s,enhanced_speed,"2.036",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730978",s,position_lat,"634993442",semicircles,position_long,"79446862",semicircles,distance,"410.11",m,speed,"1.902",m/s,enhanced_speed,"1.902",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730979",s,position_lat,"634993298",semicircles,position_long,"79447217",semicircles,distance,"412.5",m,speed,"2.036",m/s,enhanced_speed,"2.036",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730980",s,position_lat,"634993203",semicircles,position_long,"79447447",semicircles,distance,"414.06",m,speed,"1.807",m/s,enhanced_speed,"1.807",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730981",s,position_lat,"634993049",semicircles,position_long,"79447809",semicircles,distance,"416.54",m,speed,"2.042",m/s,enhanced_speed,"2.042",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730982",s,position_lat,"634992912",semicircles,position_long,"79448131",semicircles,distance,"418.75",m,speed,"2.049",m/s,enhanced_speed,"2.049",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730983",s,position_lat,"634992818",semicircles,position_long,"79448357",semicircles,distance,"420.29",m,speed,"1.855",m/s,enhanced_speed,"1.855",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730984",s,position_lat,"634992663",semicircles,position_long,"79448723",semicircles,distance,"422.79",m,speed,"2.078",m/s,enhanced_speed,"2.078",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730985",s,position_lat,"634992518",semicircles,position_long,"79449058",semicircles,distance,"425.1",m,speed,"2.257",m/s,enhanced_speed,"2.257",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730986",s,position_lat,"634992379",semicircles,position_long,"79449379",semicircles,distance,"427.31",m,speed,"2.082",m/s,enhanced_speed,"2.082",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730987",s,position_lat,"634992242",semicircles,position_long,"79449689",semicircles,distance,"429.47",m,speed,"2.0",m/s,enhanced_speed,"2.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730988",s,position_lat,"634992101",semicircles,position_long,"79449997",semicircles,distance,"431.63",m,speed,"2.025",m/s,enhanced_speed,"2.025",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730989",s,position_lat,"634991957",semicircles,position_long,"79450301",semicircles,distance,"433.8",m,speed,"2.061",m/s,enhanced_speed,"2.061",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730990",s,position_lat,"634991815",semicircles,position_long,"79450605",semicircles,distance,"435.95",m,speed,"2.186",m/s,enhanced_speed,"2.186",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730991",s,position_lat,"634991679",semicircles,position_long,"79450910",semicircles,distance,"438.08",m,speed,"2.082",m/s,enhanced_speed,"2.082",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730992",s,position_lat,"634991541",semicircles,position_long,"79451222",semicircles,distance,"440.24",m,speed,"2.046",m/s,enhanced_speed,"2.046",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019730993",s,position_lat,"634991401",semicircles,position_long,"79451549",semicircles,distance,"442.49",m,speed,"2.328",m/s,enhanced_speed,"2.328",m/s,,,,,,,,,,,,,,,,,,,,,,
