Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,
Data,5,record,timestamp,"1019560316",s,position_lat,"634562022",semicircles,position_long,"83885036",semicircles,distance,"2064.02",m,speed,"9.536",m/s,enhanced_speed,"9.536",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560317",s,position_lat,"634561010",semicircles,position_long,"83885440",semicircles,distance,"2073.73",m,speed,"9.619",m/s,enhanced_speed,"9.619",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560318",s,position_lat,"634560008",semicircles,position_long,"83885888",semicircles,distance,"2083.41",m,speed,"9.73",m/s,enhanced_speed,"9.73",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560319",s,position_lat,"634559008",semicircles,position_long,"83886419",semicircles,distance,"2093.2",m,speed,"9.522",m/s,enhanced_speed,"9.522",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560320",s,position_lat,"634557976",semicircles,position_long,"83886970",semicircles,distance,"2103.31",m,speed,"10.121",m/s,enhanced_speed,"10.121",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560321",s,position_lat,"634556884",semicircles,position_long,"83887485",semicircles,distance,"2113.9",m,speed,"10.541",m/s,enhanced_speed,"10.541",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560322",s,position_lat,"634555745",semicircles,position_long,"83887987",semicircles,distance,"2124.89",m,speed,"11.336",m/s,enhanced_speed,"11.336",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560323",s,position_lat,"634554606",semicircles,position_long,"83888568",semicircles,distance,"2136.0",m,speed,"11.142",m/s,enhanced_speed,"11.142",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560324",s,position_lat,"634553483",semicircles,position_long,"83889269",semicircles,distance,"2147.19",m,speed,"11.152",m/s,enhanced_speed,"11.152",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560325",s,position_lat,"634552385",semicircles,position_long,"83890100",semicircles,distance,"2158.44",m,speed,"11.291",m/s,enhanced_speed,"11.291",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560326",s,position_lat,"634551313",semicircles,position_long,"83891011",semicircles,distance,"2169.67",m,speed,"11.319",m/s,enhanced_speed,"11.319",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560327",s,position_lat,"634550255",semicircles,position_long,"83891956",semicircles,distance,"2180.86",m,speed,"10.972",m/s,enhanced_speed,"10.972",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560328",s,position_lat,"634549210",semicircles,position_long,"83892934",semicircles,distance,"2192.04",m,speed,"11.357",m/s,enhanced_speed,"11.357",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560329",s,position_lat,"634548190",semicircles,position_long,"83893939",semicircles,distance,"2203.09",m,speed,"10.949",m/s,enhanced_speed,"10.949",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560330",s,position_lat,"634547175",semicircles,position_long,"83894912",semicircles,distance,"2214.02",m,speed,"10.935",m/s,enhanced_speed,"10.935",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560331",s,position_lat,"634546151",semicircles,position_long,"83895849",semicircles,distance,"2224.91",m,speed,"10.906",m/s,enhanced_speed,"10.906",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560332",s,position_lat,"634545120",semicircles,position_long,"83896763",semicircles,distance,"2235.81",m,speed,"10.935",m/s,enhanced_speed,"10.935",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560333",s,position_lat,"634544070",semicircles,position_long,"83897677",semicircles,distance,"2246.86",m,speed,"10.935",m/s,enhanced_speed,"10.935",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560334",s,position_lat,"634542995",semicircles,position_long,"83898624",semicircles,distance,"2258.2",m,speed,"11.449",m/s,enhanced_speed,"11.449",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560335",s,position_lat,"634541920",semicircles,position_long,"83899604",semicircles,distance,"2269.63",m,speed,"11.588",m/s,enhanced_speed,"11.588",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560336",s,position_lat,"634540842",semicircles,position_long,"83900628",semicircles,distance,"2281.2",m,speed,"11.468",m/s,enhanced_speed,"11.468",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560337",s,position_lat,"634539754",semicircles,position_long,"83901678",semicircles,distance,"2292.93",m,speed,"11.866",m/s,enhanced_speed,"11.866",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560338",s,position_lat,"634538638",semicircles,position_long,"83902725",semicircles,distance,"2304.87",m,speed,"11.907",m/s,enhanced_speed,"11.907",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560339",s,position_lat,"634537505",semicircles,position_long,"83903764",semicircles,distance,"2316.94",m,speed,"12.324",m/s,enhanced_speed,"12.324",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560340",s,position_lat,"634536366",semicircles,position_long,"83904800",semicircles,distance,"2329.04",m,speed,"12.017",m/s,enhanced_speed,"12.017",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560341",s,position_lat,"634535206",semicircles,position_long,"83905847",semicircles,distance,"2341.35",m,speed,"12.338",m/s,enhanced_speed,"12.338",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560342",s,position_lat,"634534012",semicircles,position_long,"83906879",semicircles,distance,"2353.89",m,speed,"12.717",m/s,enhanced_speed,"12.717",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560343",s,position_lat,"634532779",semicircles,position_long,"83907908",semicircles,distance,"2366.75",m,speed,"12.838",m/s,enhanced_speed,"12.838",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560344",s,position_lat,"634531512",semicircles,position_long,"83908950",semicircles,distance,"2379.93",m,speed,"13.406",m/s,enhanced_speed,"13.406",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560345",s,position_lat,"634530227",semicircles,position_long,"83909976",semicircles,distance,"2393.23",m,speed,"13.411",m/s,enhanced_speed,"13.411",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560346",s,position_lat,"634528930",semicircles,position_long,"83910976",semicircles,distance,"2406.56",m,speed,"13.399",m/s,enhanced_speed,"13.399",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560347",s,position_lat,"634527636",semicircles,position_long,"83911935",semicircles,distance,"2419.77",m,speed,"13.23",m/s,enhanced_speed,"13.23",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560348",s,position_lat,"634526356",semicircles,position_long,"83912877",semicircles,distance,"2432.82",m,speed,"13.003",m/s,enhanced_speed,"13.003",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560349",s,position_lat,"634525086",semicircles,position_long,"83913772",semicircles,distance,"2445.68",m,speed,"12.838",m/s,enhanced_speed,"12.838",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560350",s,position_lat,"634523830",semicircles,position_long,"83914580",semicircles,distance,"2458.24",m,speed,"12.616",m/s,enhanced_speed,"12.616",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560351",s,position_lat,"634522603",semicircles,position_long,"83915345",semicircles,distance,"2470.47",m,speed,"12.232",m/s,enhanced_speed,"12.232",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560352",s,position_lat,"634521409",semicircles,position_long,"83916137",semicircles,distance,"2482.45",m,speed,"11.722",m/s,enhanced_speed,"11.722",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560353",s,position_lat,"634520236",semicircles,position_long,"83916987",semicircles,distance,"2494.39",m,speed,"11.885",m/s,enhanced_speed,"11.885",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560354",s,position_lat,"634519068",semicircles,position_long,"83917844",semicircles,distance,"2506.29",m,speed,"11.913",m/s,enhanced_speed,"11.913",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560355",s,position_lat,"634517896",semicircles,position_long,"83918659",semicircles,distance,"2518.14",m,speed,"11.746",m/s,enhanced_speed,"11.746",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560356",s,position_lat,"634516717",semicircles,position_long,"83919464",semicircles,distance,"2530.02",m,speed,"11.722",m/s,enhanced_speed,"11.722",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560357",s,position_lat,"634515541",semicircles,position_long,"83920317",semicircles,distance,"2541.99",m,speed,"12.01",m/s,enhanced_speed,"12.01",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560358",s,position_lat,"634514374",semicircles,position_long,"83921230",semicircles,distance,"2554.02",m,speed,"11.986",m/s,enhanced_speed,"11.986",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560359",s,position_lat,"634513216",semicircles,position_long,"83922189",semicircles,distance,"2566.08",m,speed,"12.01",m/s,enhanced_speed,"12.01",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560360",s,position_lat,"634512067",semicircles,position_long,"83923195",semicircles,distance,"2578.18",m,speed,"12.053",m/s,enhanced_speed,"12.053",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560361",s,position_lat,"634510923",semicircles,position_long,"83924235",semicircles,distance,"2590.34",m,speed,"12.057",m/s,enhanced_speed,"12.057",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560362",s,position_lat,"634509765",semicircles,position_long,"83925221",semicircles,distance,"2602.47",m,speed,"12.246",m/s,enhanced_speed,"12.246",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560363",s,position_lat,"634508582",semicircles,position_long,"83926064",semicircles,distance,"2614.47",m,speed,"11.878",m/s,enhanced_speed,"11.878",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560364",s,position_lat,"634507361",semicircles,position_long,"83926766",semicircles,distance,"2626.52",m,speed,"11.975",m/s,enhanced_speed,"11.975",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560365",s,position_lat,"634506125",semicircles,position_long,"83927396",semicircles,distance,"2638.58",m,speed,"12.293",m/s,enhanced_speed,"12.293",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560366",s,position_lat,"634504911",semicircles,position_long,"83928024",semicircles,distance,"2650.44",m,speed,"11.907",m/s,enhanced_speed,"11.907",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560367",s,position_lat,"634503742",semicircles,position_long,"83928651",semicircles,distance,"2661.9",m,speed,"11.503",m/s,enhanced_speed,"11.503",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560368",s,position_lat,"634502629",semicircles,position_long,"83929222",semicircles,distance,"2672.76",m,speed,"10.781",m/s,enhanced_speed,"10.781",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560369",s,position_lat,"634501580",semicircles,position_long,"83929727",semicircles,distance,"2682.95",m,speed,"10.253",m/s,enhanced_speed,"10.253",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560370",s,position_lat,"634500621",semicircles,position_long,"83930218",semicircles,distance,"2692.31",m,speed,"9.385",m/s,enhanced_speed,"9.385",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560371",s,position_lat,"634499752",semicircles,position_long,"83930738",semicircles,distance,"2700.92",m,speed,"8.31",m/s,enhanced_speed,"8.31",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560372",s,position_lat,"634498938",semicircles,position_long,"83931290",semicircles,distance,"2709.12",m,speed,"8.041",m/s,enhanced_speed,"8.041",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560373",s,position_lat,"634498139",semicircles,position_long,"83931854",semicircles,distance,"2717.22",m,speed,"8.081",m/s,enhanced_speed,"8.081",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560374",s,position_lat,"634497343",semicircles,position_long,"83932430",semicircles,distance,"2725.31",m,speed,"8.178",m/s,enhanced_speed,"8.178",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560375",s,position_lat,"634496565",semicircles,position_long,"83933004",semicircles,distance,"2733.25",m,speed,"8.178",m/s,enhanced_speed,"8.178",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560376",s,position_lat,"634495809",semicircles,position_long,"83933549",semicircles,distance,"2740.93",m,speed,"7.525",m/s,enhanced_speed,"7.525",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560377",s,position_lat,"634495062",semicircles,position_long,"83934053",semicircles,distance,"2748.45",m,speed,"7.493",m/s,enhanced_speed,"7.493",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560378",s,position_lat,"634494309",semicircles,position_long,"83934534",semicircles,distance,"2755.97",m,speed,"7.488",m/s,enhanced_speed,"7.488",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560379",s,position_lat,"634493540",semicircles,position_long,"83935063",semicircles,distance,"2763.74",m,speed,"7.756",m/s,enhanced_speed,"7.756",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560380",s,position_lat,"634492736",semicircles,position_long,"83935673",semicircles,distance,"2771.98",m,speed,"8.253",m/s,enhanced_speed,"8.253",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560381",s,position_lat,"634491898",semicircles,position_long,"83936388",semicircles,distance,"2780.76",m,speed,"9.027",m/s,enhanced_speed,"9.027",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560382",s,position_lat,"634491025",semicircles,position_long,"83937153",semicircles,distance,"2789.96",m,speed,"9.253",m/s,enhanced_speed,"9.253",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560383",s,position_lat,"634490118",semicircles,position_long,"83937870",semicircles,distance,"2799.32",m,speed,"9.628",m/s,enhanced_speed,"9.628",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560384",s,position_lat,"634489222",semicircles,position_long,"83938524",semicircles,distance,"2808.45",m,speed,"9.31",m/s,enhanced_speed,"9.31",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560385",s,position_lat,"634488384",semicircles,position_long,"83939161",semicircles,distance,"2817.04",m,speed,"8.43",m/s,enhanced_speed,"8.43",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560386",s,position_lat,"634487606",semicircles,position_long,"83939812",semicircles,distance,"2825.16",m,speed,"8.027",m/s,enhanced_speed,"8.027",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560387",s,position_lat,"634486859",semicircles,position_long,"83940393",semicircles,distance,"2832.85",m,speed,"7.796",m/s,enhanced_speed,"7.796",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560388",s,position_lat,"634486163",semicircles,position_long,"83940878",semicircles,distance,"2839.89",m,speed,"7.267",m/s,enhanced_speed,"7.267",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560389",s,position_lat,"634485754",semicircles,position_long,"83941204",semicircles,distance,"2844.12",m,speed,"5.978",m/s,enhanced_speed,"5.978",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560390",s,position_lat,"634485346",semicircles,position_long,"83941568",semicircles,distance,"2848.44",m,speed,"4.302",m/s,enhanced_speed,"4.302",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560391",s,position_lat,"634485024",semicircles,position_long,"83941878",semicircles,distance,"2851.9",m,speed,"3.003",m/s,enhanced_speed,"3.003",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560392",s,position_lat,"634484880",semicircles,position_long,"83942027",semicircles,distance,"2853.49",m,speed,"2.174",m/s,enhanced_speed,"2.174",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560393",s,position_lat,"634484707",semicircles,position_long,"83942214",semicircles,distance,"2855.41",m,speed,"2.174",m/s,enhanced_speed,"2.174",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560394",s,position_lat,"634484519",semicircles,position_long,"83942411",semicircles,distance,"2857.48",m,speed,"2.042",m/s,enhanced_speed,"2.042",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560395",s,position_lat,"634484320",semicircles,position_long,"83942571",semicircles,distance,"2859.54",m,speed,"2.055",m/s,enhanced_speed,"2.055",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560396",s,position_lat,"634484115",semicircles,position_long,"83942655",semicircles,distance,"2861.51",m,speed,"2.186",m/s,enhanced_speed,"2.186",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560397",s,position_lat,"634483986",semicircles,position_long,"83942639",semicircles,distance,"2862.72",m,speed,"1.866",m/s,enhanced_speed,"1.866",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560398",s,position_lat,"634483860",semicircles,position_long,"83942557",semicircles,distance,"2863.98",m,speed,"1.86",m/s,enhanced_speed,"1.86",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560399",s,position_lat,"634483759",semicircles,position_long,"83942432",semicircles,distance,"2865.15",m,speed,"1.274",m/s,enhanced_speed,"1.274",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560400",s,position_lat,"634483701",semicircles,position_long,"83942292",semicircles,distance,"2866.1",m,speed,"1.269",m/s,enhanced_speed,"1.269",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560401",s,position_lat,"634483681",semicircles,position_long,"83942158",semicircles,distance,"2866.88",m,speed,"0.067",m/s,enhanced_speed,"0.067",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560402",s,position_lat,"634483694",semicircles,position_long,"83942029",semicircles,distance,"2867.61",m,speed,"0.092",m/s,enhanced_speed,"0.092",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560403",s,position_lat,"634483728",semicircles,position_long,"83941904",semicircles,distance,"2868.38",m,speed,"0.111",m/s,enhanced_speed,"0.111",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560404",s,position_lat,"634483784",semicircles,position_long,"83941772",semicircles,distance,"2869.28",m,speed,"0.075",m/s,enhanced_speed,"0.075",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560405",s,position_lat,"634483875",semicircles,position_long,"83941624",semicircles,distance,"2870.47",m,speed,"1.932",m/s,enhanced_speed,"1.932",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560406",s,position_lat,"634484036",semicircles,position_long,"83941413",semicircles,distance,"2872.38",m,speed,"2.082",m/s,enhanced_speed,"2.082",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560407",s,position_lat,"634484151",semicircles,position_long,"83941286",semicircles,distance,"2873.66",m,speed,"1.753",m/s,enhanced_speed,"1.753",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560408",s,position_lat,"634484296",semicircles,position_long,"83941132",semicircles,distance,"2875.27",m,speed,"1.782",m/s,enhanced_speed,"1.782",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560409",s,position_lat,"634484522",semicircles,position_long,"83940881",semicircles,distance,"2877.8",m,speed,"2.71",m/s,enhanced_speed,"2.71",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560410",s,position_lat,"634484722",semicircles,position_long,"83940642",semicircles,distance,"2880.1",m,speed,"2.15",m/s,enhanced_speed,"2.15",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560411",s,position_lat,"634484915",semicircles,position_long,"83940415",semicircles,distance,"2882.3",m,speed,"2.275",m/s,enhanced_speed,"2.275",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560412",s,position_lat,"634485109",semicircles,position_long,"83940208",semicircles,distance,"2884.45",m,speed,"2.132",m/s,enhanced_speed,"2.132",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560413",s,position_lat,"634485295",semicircles,position_long,"83940008",semicircles,distance,"2886.51",m,speed,"2.118",m/s,enhanced_speed,"2.118",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560414",s,position_lat,"634485427",semicircles,position_long,"83939865",semicircles,distance,"2887.98",m,speed,"1.939",m/s,enhanced_speed,"1.939",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560415",s,position_lat,"634485641",semicircles,position_long,"83939633",semicircles,distance,"2890.36",m,speed,"2.18",m/s,enhanced_speed,"2.18",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560416",s,position_lat,"634485786",semicircles,position_long,"83939464",semicircles,distance,"2892.01",m,speed,"1.968",m/s,enhanced_speed,"1.968",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560417",s,position_lat,"634486024",semicircles,position_long,"83939183",semicircles,distance,"2894.73",m,speed,"2.721",m/s,enhanced_speed,"2.721",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560418",s,position_lat,"634486246",semicircles,position_long,"83938920",semicircles,distance,"2897.27",m,speed,"2.368",m/s,enhanced_speed,"2.368",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560419",s,position_lat,"634486457",semicircles,position_long,"83938676",semicircles,distance,"2899.67",m,speed,"2.549",m/s,enhanced_speed,"2.549",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560420",s,position_lat,"634486600",semicircles,position_long,"83938509",semicircles,distance,"2901.3",m,speed,"1.871",m/s,enhanced_speed,"1.871",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560421",s,position_lat,"634486829",semicircles,position_long,"83938242",semicircles,distance,"2903.9",m,speed,"2.328",m/s,enhanced_speed,"2.328",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560422",s,position_lat,"634487043",semicircles,position_long,"83938008",semicircles,distance,"2906.29",m,speed,"2.2",m/s,enhanced_speed,"2.2",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560423",s,position_lat,"634487250",semicircles,position_long,"83937795",semicircles,distance,"2908.56",m,speed,"2.18",m/s,enhanced_speed,"2.18",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560424",s,position_lat,"634487461",semicircles,position_long,"83937602",semicircles,distance,"2910.8",m,speed,"2.221",m/s,enhanced_speed,"2.221",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560425",s,position_lat,"634487676",semicircles,position_long,"83937425",semicircles,distance,"2913.04",m,speed,"2.253",m/s,enhanced_speed,"2.253",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560426",s,position_lat,"634487888",semicircles,position_long,"83937262",semicircles,distance,"2915.22",m,speed,"2.144",m/s,enhanced_speed,"2.144",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560427",s,position_lat,"634488098",semicircles,position_long,"83937096",semicircles,distance,"2917.39",m,speed,"2.019",m/s,enhanced_speed,"2.019",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560428",s,position_lat,"634488310",semicircles,position_long,"83936927",semicircles,distance,"2919.58",m,speed,"2.275",m/s,enhanced_speed,"2.275",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560429",s,position_lat,"634488518",semicircles,position_long,"83936754",semicircles,distance,"2921.75",m,speed,"2.239",m/s,enhanced_speed,"2.239",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560430",s,position_lat,"634488724",semicircles,position_long,"83936575",semicircles,distance,"2923.92",m,speed,"2.006",m/s,enhanced_speed,"2.006",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560431",s,position_lat,"634488930",semicircles,position_long,"83936393",semicircles,distance,"2926.09",m,speed,"2.344",m/s,enhanced_speed,"2.344",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560432",s,position_lat,"634489140",semicircles,position_long,"83936218",semicircles,distance,"2928.28",m,speed,"2.157",m/s,enhanced_speed,"2.157",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560433",s,position_lat,"634489350",semicircles,position_long,"83936045",semicircles,distance,"2930.47",m,speed,"2.18",m/s,enhanced_speed,"2.18",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560434",s,position_lat,"634489561",semicircles,position_long,"83935871",semicircles,distance,"2932.66",m,speed,"2.2",m/s,enhanced_speed,"2.2",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560435",s,position_lat,"634489771",semicircles,position_long,"83935705",semicircles,distance,"2934.83",m,speed,"2.18",m/s,enhanced_speed,"2.18",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560436",s,position_lat,"634489977",semicircles,position_long,"83935548",semicircles,distance,"2936.94",m,speed,"2.025",m/s,enhanced_speed,"2.025",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560437",s,position_lat,"634490179",semicircles,position_long,"83935391",semicircles,distance,"2939.02",m,speed,"2.055",m/s,enhanced_speed,"2.055",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560438",s,position_lat,"634490321",semicircles,position_long,"83935278",semicircles,distance,"2940.49",m,speed,"1.902",m/s,enhanced_speed,"1.902",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019560439",s,position_lat,"634490551",semicircles,position_long,"83935106",semicircles,distance,"2942.84",m,speed,"2.046",m/s,enhanced_speed,"2.046",m/s,,,,,,,,,,,,,,,,,,,,,,
