Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,
Data,5,record,timestamp,"1019467136",s,position_lat,"627773819",semicircles,position_long,"-34601477",semicircles,distance,"25.8",m,altitude,"237.39999999999998",m,speed,"1.148",m/s,enhanced_altitude,"237.39999999999998",m,enhanced_speed,"1.148",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467137",s,position_lat,"627774017",semicircles,position_long,"-34601785",semicircles,distance,"28.34",m,altitude,"237.60000000000002",m,speed,"1.884",m/s,enhanced_altitude,"237.60000000000002",m,enhanced_speed,"1.884",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467138",s,position_lat,"627774234",semicircles,position_long,"-34602068",semicircles,distance,"30.92",m,altitude,"237.79999999999995",m,speed,"1.93",m/s,enhanced_altitude,"237.79999999999995",m,enhanced_speed,"1.93",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467139",s,position_lat,"627774396",semicircles,position_long,"-34602323",semicircles,distance,"33.02",m,altitude,"238.0",m,speed,"1.912",m/s,enhanced_altitude,"238.0",m,enhanced_speed,"1.912",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467140",s,position_lat,"627774595",semicircles,position_long,"-34602433",semicircles,distance,"34.97",m,altitude,"238.0",m,speed,"1.912",m/s,enhanced_altitude,"238.0",m,enhanced_speed,"1.912",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467141",s,position_lat,"627774930",semicircles,position_long,"-34602537",semicircles,distance,"38.15",m,altitude,"238.20000000000005",m,speed,"1.912",m/s,enhanced_altitude,"238.20000000000005",m,enhanced_speed,"1.912",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467142",s,position_lat,"627775305",semicircles,position_long,"-34602835",semicircles,distance,"42.04",m,altitude,"238.39999999999998",m,speed,"1.912",m/s,enhanced_altitude,"238.39999999999998",m,enhanced_speed,"1.912",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467143",s,position_lat,"627775748",semicircles,position_long,"-34603213",semicircles,distance,"46.69",m,altitude,"238.39999999999998",m,speed,"1.93",m/s,enhanced_altitude,"238.39999999999998",m,enhanced_speed,"1.93",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467144",s,position_lat,"627776160",semicircles,position_long,"-34603215",semicircles,distance,"50.54",m,altitude,"238.39999999999998",m,speed,"2.23",m/s,enhanced_altitude,"238.39999999999998",m,enhanced_speed,"2.23",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467145",s,position_lat,"627776397",semicircles,position_long,"-34603494",semicircles,distance,"53.26",m,altitude,"238.39999999999998",m,speed,"2.23",m/s,enhanced_altitude,"238.39999999999998",m,enhanced_speed,"2.23",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467146",s,position_lat,"627776653",semicircles,position_long,"-34603781",semicircles,distance,"56.15",m,altitude,"238.39999999999998",m,speed,"2.434",m/s,enhanced_altitude,"238.39999999999998",m,enhanced_speed,"2.434",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467147",s,position_lat,"627776940",semicircles,position_long,"-34604037",semicircles,distance,"59.19",m,altitude,"238.39999999999998",m,speed,"2.463",m/s,enhanced_altitude,"238.39999999999998",m,enhanced_speed,"2.463",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467148",s,position_lat,"627777205",semicircles,position_long,"-34604257",semicircles,distance,"61.96",m,altitude,"238.39999999999998",m,speed,"2.585",m/s,enhanced_altitude,"238.39999999999998",m,enhanced_speed,"2.585",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467149",s,position_lat,"627777488",semicircles,position_long,"-34604493",semicircles,distance,"64.92",m,altitude,"238.20000000000005",m,speed,"2.585",m/s,enhanced_altitude,"238.20000000000005",m,enhanced_speed,"2.585",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467150",s,position_lat,"627777796",semicircles,position_long,"-34604737",semicircles,distance,"68.11",m,altitude,"238.20000000000005",m,speed,"2.733",m/s,enhanced_altitude,"238.20000000000005",m,enhanced_speed,"2.733",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467151",s,position_lat,"627778134",semicircles,position_long,"-34605004",semicircles,distance,"71.61",m,altitude,"238.0",m,speed,"2.818",m/s,enhanced_altitude,"238.0",m,enhanced_speed,"2.818",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467152",s,position_lat,"627778461",semicircles,position_long,"-34605364",semicircles,distance,"75.28",m,altitude,"237.79999999999995",m,speed,"3.331",m/s,enhanced_altitude,"237.79999999999995",m,enhanced_speed,"3.331",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467153",s,position_lat,"627778860",semicircles,position_long,"-34605781",semicircles,distance,"79.69",m,altitude,"237.60000000000002",m,speed,"4.002",m/s,enhanced_altitude,"237.60000000000002",m,enhanced_speed,"4.002",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467154",s,position_lat,"627779289",semicircles,position_long,"-34606279",semicircles,distance,"84.58",m,altitude,"237.39999999999998",m,speed,"4.479",m/s,enhanced_altitude,"237.39999999999998",m,enhanced_speed,"4.479",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467155",s,position_lat,"627779695",semicircles,position_long,"-34606810",semicircles,distance,"89.42",m,altitude,"237.20000000000005",m,speed,"4.572",m/s,enhanced_altitude,"237.20000000000005",m,enhanced_speed,"4.572",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467156",s,position_lat,"627780125",semicircles,position_long,"-34607344",semicircles,distance,"94.45",m,altitude,"237.20000000000005",m,speed,"4.73",m/s,enhanced_altitude,"237.20000000000005",m,enhanced_speed,"4.73",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467157",s,position_lat,"627780572",semicircles,position_long,"-34607797",semicircles,distance,"99.34",m,altitude,"237.0",m,speed,"4.73",m/s,enhanced_altitude,"237.0",m,enhanced_speed,"4.73",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467158",s,position_lat,"627781015",semicircles,position_long,"-34608074",semicircles,distance,"103.76",m,altitude,"237.0",m,speed,"4.385",m/s,enhanced_altitude,"237.0",m,enhanced_speed,"4.385",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467159",s,position_lat,"627781459",semicircles,position_long,"-34608334",semicircles,distance,"108.16",m,altitude,"236.79999999999995",m,speed,"4.385",m/s,enhanced_altitude,"236.79999999999995",m,enhanced_speed,"4.385",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467160",s,position_lat,"627782011",semicircles,position_long,"-34608610",semicircles,distance,"113.54",m,altitude,"236.79999999999995",m,speed,"4.385",m/s,enhanced_altitude,"236.79999999999995",m,enhanced_speed,"4.385",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467161",s,position_lat,"627782533",semicircles,position_long,"-34608765",semicircles,distance,"118.49",m,altitude,"236.79999999999995",m,speed,"4.479",m/s,enhanced_altitude,"236.79999999999995",m,enhanced_speed,"4.479",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467162",s,position_lat,"627783013",semicircles,position_long,"-34608862",semicircles,distance,"123.0",m,altitude,"236.60000000000002",m,speed,"4.479",m/s,enhanced_altitude,"236.60000000000002",m,enhanced_speed,"4.479",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467163",s,position_lat,"627783502",semicircles,position_long,"-34608900",semicircles,distance,"127.57",m,altitude,"236.39999999999998",m,speed,"4.487",m/s,enhanced_altitude,"236.39999999999998",m,enhanced_speed,"4.487",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467164",s,position_lat,"627783994",semicircles,position_long,"-34608837",semicircles,distance,"132.18",m,altitude,"236.20000000000005",m,speed,"4.563",m/s,enhanced_altitude,"236.20000000000005",m,enhanced_speed,"4.563",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467165",s,position_lat,"627784488",semicircles,position_long,"-34608904",semicircles,distance,"136.8",m,altitude,"236.20000000000005",m,speed,"4.487",m/s,enhanced_altitude,"236.20000000000005",m,enhanced_speed,"4.487",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467166",s,position_lat,"627784991",semicircles,position_long,"-34608998",semicircles,distance,"141.53",m,altitude,"236.20000000000005",m,speed,"4.487",m/s,enhanced_altitude,"236.20000000000005",m,enhanced_speed,"4.487",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467167",s,position_lat,"627785453",semicircles,position_long,"-34609037",semicircles,distance,"145.84",m,altitude,"236.0",m,speed,"4.422",m/s,enhanced_altitude,"236.0",m,enhanced_speed,"4.422",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467168",s,position_lat,"627785963",semicircles,position_long,"-34609035",semicircles,distance,"150.6",m,altitude,"236.0",m,speed,"4.815",m/s,enhanced_altitude,"236.0",m,enhanced_speed,"4.815",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467169",s,position_lat,"627786589",semicircles,position_long,"-34609007",semicircles,distance,"156.44",m,altitude,"236.0",m,speed,"5.831",m/s,enhanced_altitude,"236.0",m,enhanced_speed,"5.831",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467170",s,position_lat,"627787234",semicircles,position_long,"-34609024",semicircles,distance,"162.46",m,altitude,"235.39999999999998",m,speed,"6.111",m/s,enhanced_altitude,"235.39999999999998",m,enhanced_speed,"6.111",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467171",s,position_lat,"627787894",semicircles,position_long,"-34609017",semicircles,distance,"168.62",m,altitude,"234.79999999999995",m,speed,"5.953",m/s,enhanced_altitude,"234.79999999999995",m,enhanced_speed,"5.953",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467172",s,position_lat,"627788543",semicircles,position_long,"-34609010",semicircles,distance,"174.68",m,altitude,"234.0",m,speed,"6.13",m/s,enhanced_altitude,"234.0",m,enhanced_speed,"6.13",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467173",s,position_lat,"627789233",semicircles,position_long,"-34608983",semicircles,distance,"181.12",m,altitude,"233.79999999999995",m,speed,"5.831",m/s,enhanced_altitude,"233.79999999999995",m,enhanced_speed,"5.831",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467174",s,position_lat,"627789943",semicircles,position_long,"-34608925",semicircles,distance,"187.75",m,altitude,"233.39999999999998",m,speed,"5.953",m/s,enhanced_altitude,"233.39999999999998",m,enhanced_speed,"5.953",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467175",s,position_lat,"627790676",semicircles,position_long,"-34608892",semicircles,distance,"194.59",m,altitude,"233.0",m,speed,"6.111",m/s,enhanced_altitude,"233.0",m,enhanced_speed,"6.111",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467176",s,position_lat,"627791370",semicircles,position_long,"-34608765",semicircles,distance,"201.11",m,altitude,"232.39999999999998",m,speed,"6.111",m/s,enhanced_altitude,"232.39999999999998",m,enhanced_speed,"6.111",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467177",s,position_lat,"627792024",semicircles,position_long,"-34608726",semicircles,distance,"207.21",m,altitude,"232.0",m,speed,"6.13",m/s,enhanced_altitude,"232.0",m,enhanced_speed,"6.13",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467178",s,position_lat,"627792713",semicircles,position_long,"-34608787",semicircles,distance,"213.65",m,altitude,"231.60000000000002",m,speed,"6.308",m/s,enhanced_altitude,"231.60000000000002",m,enhanced_speed,"6.308",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467179",s,position_lat,"627793462",semicircles,position_long,"-34608905",semicircles,distance,"220.67",m,altitude,"231.20000000000005",m,speed,"6.316",m/s,enhanced_altitude,"231.20000000000005",m,enhanced_speed,"6.316",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467180",s,position_lat,"627794265",semicircles,position_long,"-34609063",semicircles,distance,"228.22",m,altitude,"231.0",m,speed,"6.475",m/s,enhanced_altitude,"231.0",m,enhanced_speed,"6.475",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467181",s,position_lat,"627795043",semicircles,position_long,"-34609249",semicircles,distance,"235.55",m,altitude,"230.79999999999995",m,speed,"6.513",m/s,enhanced_altitude,"230.79999999999995",m,enhanced_speed,"6.513",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467182",s,position_lat,"627795713",semicircles,position_long,"-34609528",semicircles,distance,"242.0",m,altitude,"230.79999999999995",m,speed,"6.513",m/s,enhanced_altitude,"230.79999999999995",m,enhanced_speed,"6.513",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467183",s,position_lat,"627796340",semicircles,position_long,"-34609901",semicircles,distance,"248.22",m,altitude,"230.79999999999995",m,speed,"6.204",m/s,enhanced_altitude,"230.79999999999995",m,enhanced_speed,"6.204",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467184",s,position_lat,"627796913",semicircles,position_long,"-34610342",semicircles,distance,"254.12",m,altitude,"231.39999999999998",m,speed,"5.532",m/s,enhanced_altitude,"231.39999999999998",m,enhanced_speed,"5.532",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467185",s,position_lat,"627797394",semicircles,position_long,"-34610756",semicircles,distance,"259.19",m,altitude,"231.79999999999995",m,speed,"4.964",m/s,enhanced_altitude,"231.79999999999995",m,enhanced_speed,"4.964",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467186",s,position_lat,"627797830",semicircles,position_long,"-34611164",semicircles,distance,"263.87",m,altitude,"232.0",m,speed,"4.749",m/s,enhanced_altitude,"232.0",m,enhanced_speed,"4.749",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467187",s,position_lat,"627798237",semicircles,position_long,"-34611605",semicircles,distance,"268.41",m,altitude,"232.20000000000005",m,speed,"4.749",m/s,enhanced_altitude,"232.20000000000005",m,enhanced_speed,"4.749",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467188",s,position_lat,"627798687",semicircles,position_long,"-34612000",semicircles,distance,"273.17",m,altitude,"232.39999999999998",m,speed,"4.749",m/s,enhanced_altitude,"232.39999999999998",m,enhanced_speed,"4.749",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467189",s,position_lat,"627799114",semicircles,position_long,"-34612397",semicircles,distance,"277.74",m,altitude,"232.60000000000002",m,speed,"4.451",m/s,enhanced_altitude,"232.60000000000002",m,enhanced_speed,"4.451",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467190",s,position_lat,"627799502",semicircles,position_long,"-34612859",semicircles,distance,"282.21",m,altitude,"232.79999999999995",m,speed,"4.236",m/s,enhanced_altitude,"232.79999999999995",m,enhanced_speed,"4.236",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467191",s,position_lat,"627799872",semicircles,position_long,"-34613061",semicircles,distance,"285.85",m,altitude,"233.20000000000005",m,speed,"4.002",m/s,enhanced_altitude,"233.20000000000005",m,enhanced_speed,"4.002",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467192",s,position_lat,"627800300",semicircles,position_long,"-34613383",semicircles,distance,"290.24",m,altitude,"233.60000000000002",m,speed,"4.002",m/s,enhanced_altitude,"233.60000000000002",m,enhanced_speed,"4.002",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467193",s,position_lat,"627800652",semicircles,position_long,"-34613673",semicircles,distance,"293.91",m,altitude,"233.79999999999995",m,speed,"3.815",m/s,enhanced_altitude,"233.79999999999995",m,enhanced_speed,"3.815",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467194",s,position_lat,"627800994",semicircles,position_long,"-34613970",semicircles,distance,"297.52",m,altitude,"234.20000000000005",m,speed,"3.798",m/s,enhanced_altitude,"234.20000000000005",m,enhanced_speed,"3.798",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467195",s,position_lat,"627801329",semicircles,position_long,"-34614214",semicircles,distance,"300.94",m,altitude,"234.39999999999998",m,speed,"3.648",m/s,enhanced_altitude,"234.39999999999998",m,enhanced_speed,"3.648",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467196",s,position_lat,"627801690",semicircles,position_long,"-34614359",semicircles,distance,"304.4",m,altitude,"234.79999999999995",m,speed,"3.956",m/s,enhanced_altitude,"234.79999999999995",m,enhanced_speed,"3.956",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467197",s,position_lat,"627802048",semicircles,position_long,"-34614500",semicircles,distance,"307.84",m,altitude,"235.20000000000005",m,speed,"3.815",m/s,enhanced_altitude,"235.20000000000005",m,enhanced_speed,"3.815",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467198",s,position_lat,"627802367",semicircles,position_long,"-34614597",semicircles,distance,"310.86",m,altitude,"235.39999999999998",m,speed,"3.302",m/s,enhanced_altitude,"235.39999999999998",m,enhanced_speed,"3.302",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467199",s,position_lat,"627802636",semicircles,position_long,"-34614624",semicircles,distance,"313.38",m,altitude,"235.79999999999995",m,speed,"2.762",m/s,enhanced_altitude,"235.79999999999995",m,enhanced_speed,"2.762",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467200",s,position_lat,"627802879",semicircles,position_long,"-34614597",semicircles,distance,"315.65",m,altitude,"235.79999999999995",m,speed,"2.585",m/s,enhanced_altitude,"235.79999999999995",m,enhanced_speed,"2.585",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467201",s,position_lat,"627803127",semicircles,position_long,"-34614516",semicircles,distance,"318.01",m,altitude,"236.39999999999998",m,speed,"2.538",m/s,enhanced_altitude,"236.39999999999998",m,enhanced_speed,"2.538",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467202",s,position_lat,"627803370",semicircles,position_long,"-34614361",semicircles,distance,"320.44",m,altitude,"236.60000000000002",m,speed,"2.23",m/s,enhanced_altitude,"236.60000000000002",m,enhanced_speed,"2.23",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467203",s,position_lat,"627803644",semicircles,position_long,"-34614210",semicircles,distance,"323.14",m,altitude,"237.20000000000005",m,speed,"2.378",m/s,enhanced_altitude,"237.20000000000005",m,enhanced_speed,"2.378",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467204",s,position_lat,"627803915",semicircles,position_long,"-34614050",semicircles,distance,"325.82",m,altitude,"237.39999999999998",m,speed,"2.602",m/s,enhanced_altitude,"237.39999999999998",m,enhanced_speed,"2.602",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467205",s,position_lat,"627804184",semicircles,position_long,"-34613918",semicircles,distance,"328.44",m,altitude,"237.79999999999995",m,speed,"2.585",m/s,enhanced_altitude,"237.79999999999995",m,enhanced_speed,"2.585",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467206",s,position_lat,"627804434",semicircles,position_long,"-34613792",semicircles,distance,"330.88",m,altitude,"238.0",m,speed,"2.538",m/s,enhanced_altitude,"238.0",m,enhanced_speed,"2.538",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467207",s,position_lat,"627804677",semicircles,position_long,"-34613592",semicircles,distance,"333.42",m,altitude,"238.20000000000005",m,speed,"2.388",m/s,enhanced_altitude,"238.20000000000005",m,enhanced_speed,"2.388",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467208",s,position_lat,"627804869",semicircles,position_long,"-34613440",semicircles,distance,"335.4",m,altitude,"238.39999999999998",m,speed,"2.378",m/s,enhanced_altitude,"238.39999999999998",m,enhanced_speed,"2.378",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467209",s,position_lat,"627805019",semicircles,position_long,"-34613289",semicircles,distance,"337.04",m,altitude,"238.60000000000002",m,speed,"1.689",m/s,enhanced_altitude,"238.60000000000002",m,enhanced_speed,"1.689",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467210",s,position_lat,"627805216",semicircles,position_long,"-34612936",semicircles,distance,"339.76",m,altitude,"238.79999999999995",m,speed,"1.689",m/s,enhanced_altitude,"238.79999999999995",m,enhanced_speed,"1.689",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467211",s,position_lat,"627805507",semicircles,position_long,"-34612787",semicircles,distance,"342.6",m,altitude,"239.0",m,speed,"2.463",m/s,enhanced_altitude,"239.0",m,enhanced_speed,"2.463",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467212",s,position_lat,"627805770",semicircles,position_long,"-34612679",semicircles,distance,"345.13",m,altitude,"239.39999999999998",m,speed,"2.295",m/s,enhanced_altitude,"239.39999999999998",m,enhanced_speed,"2.295",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467213",s,position_lat,"627806023",semicircles,position_long,"-34612627",semicircles,distance,"347.51",m,altitude,"239.60000000000002",m,speed,"2.295",m/s,enhanced_altitude,"239.60000000000002",m,enhanced_speed,"2.295",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467214",s,position_lat,"627806322",semicircles,position_long,"-34612584",semicircles,distance,"350.31",m,altitude,"239.60000000000002",m,speed,"2.295",m/s,enhanced_altitude,"239.60000000000002",m,enhanced_speed,"2.295",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467215",s,position_lat,"627806723",semicircles,position_long,"-34612483",semicircles,distance,"354.1",m,altitude,"239.79999999999995",m,speed,"2.295",m/s,enhanced_altitude,"239.79999999999995",m,enhanced_speed,"2.295",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019467216",s,position_lat,"627807077",semicircles,position_long,"-34612306",semicircles,distance,"357.55",m,altitude,"239.79999999999995",m,speed,"2.295",m/s,enhanced_altitude,"239.79999999999995",m,enhanced_speed,"2.295",m/s,,,,,,,,,,,,,,,,
