Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,Field 19,Value 19,Units 19,Field 20,Value 20,Units 20,Field 21,Value 21,Units 21,Field 22,Value 22,Units 22,
Definition,0,file_id,type,1,,manufacturer,1,,time_created,1,,product,1,,product_name,13,,
Data,0,file_id,type,"4",,manufacturer,"294",,time_created,"1006856265",,product,"831",,product_name,"COROS VERTIX",,
Definition,0,developer_data_id,manufacturer_id,1,,developer_data_index,1,,application_id,16,,,,,,,,
Data,0,developer_data_id,manufacturer_id,"294",,developer_data_index,"0",,application_id,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|71",,,,,,,,
Definition,0,device_info,timestamp,1,,manufacturer,1,,product_name,13,,,,,,,,
Data,0,device_info,timestamp,"1006856265",s,manufacturer,"294",,product_name,"COROS VERTIX",,,,,,,,
Definition,0,activity,timestamp,1,,total_timer_time,1,,local_timestamp,1,,num_sessions,1,,type,1,,event,1,,event_type,1,,
Data,0,activity,timestamp,"1006853073",,total_timer_time,"1499.98",s,local_timestamp,"1006856673",,num_sessions,"1",,type,"0",,event,"26",,event_type,"1",,
Definition,0,field_description,developer_data_index,1,,field_definition_number,1,,fit_base_type_id,1,,field_name,11,,units,6,,,,,,,,
Data,0,field_description,developer_data_index,"0",,field_definition_number,"8",,fit_base_type_id,"132",,field_name,"Form Power",,units,"Watts",,,,,,,,
Definition,0,field_description,developer_data_index,1,,field_definition_number,1,,fit_base_type_id,1,,field_name,21,,units,5,,,,,,,,
Data,0,field_description,developer_data_index,"0",,field_definition_number,"9",,fit_base_type_id,"136",,field_name,"Leg Spring Stiffness",,units,"KN/m",,,,,,,,
Definition,0,field_description,developer_data_index,1,,field_definition_number,1,,fit_base_type_id,1,,field_name,10,,units,6,,,,,,,,
Data,0,field_description,developer_data_index,"0",,field_definition_number,"11",,fit_base_type_id,"132",,field_name,"Air Power",,units,"Watts",,,,,,,,
Data,0,field_description,developer_data_index,"0",,field_definition_number,"12",,fit_base_type_id,"134",,field_name,"Sat",,,,,,,,,,,
Data,0,field_description,developer_data_index,"0",,field_definition_number,"13",,fit_base_type_id,"136",,field_name,"hdop",,units,"m",,,,,,,,
Data,0,field_description,developer_data_index,"0",,field_definition_number,"14",,fit_base_type_id,"134",,field_name,"cog",,,,,,,,,,,
Data,0,field_description,developer_data_index,"0",,field_definition_number,"15",,fit_base_type_id,"134",,field_name,"idx",,,,,,,,,,,
Definition,0,event,timestamp,1,,event,1,,event_type,1,,event_group,1,,,,,,,,,,,
Data,0,event,timestamp,"1006853073",s,event,"0",,event_type,"0",,event_group,"0",,,,,,,,,,,
Definition,0,record,timestamp,1,,distance,1,,activity_type,1,,,,,,,,,,,,,,
Data,0,record,timestamp,"1006853073",s,distance,"0.0",m,activity_type,"2",,,,,,,,,,,,,,
Definition,0,record,timestamp,1,,distance,1,,heart_rate,1,,activity_type,1,,,,,,,,,,,
Data,0,record,timestamp,"1006853074",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"2",,,,,,,,,,,
Data,0,record,timestamp,"1006853075",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"2",,,,,,,,,,,
Data,0,record,timestamp,"1006853076",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"2",,,,,,,,,,,
Data,0,record,timestamp,"1006853077",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"2",,,,,,,,,,,
Data,0,record,timestamp,"1006853078",s,distance,"0.0",m,heart_rate,"0",bpm,activity_type,"2",,,,,,,,,,,
Definition,0,record,timestamp,1,,distance,1,,heart_rate,1,,altitude,1,,activity_type,1,,,,,,,,
Data,0,record,timestamp,"1006853079",s,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-132.0",m,activity_type,"2",,enhanced_altitude,"-132.0",m,,,,
Data,0,record,timestamp,"1006853080",s,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-132.0",m,activity_type,"2",,enhanced_altitude,"-132.0",m,,,,
Data,0,record,timestamp,"1006853081",s,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-132.0",m,activity_type,"2",,enhanced_altitude,"-132.0",m,,,,
Data,0,record,timestamp,"1006853082",s,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-132.0",m,activity_type,"2",,enhanced_altitude,"-132.0",m,,,,
Data,0,record,timestamp,"1006853083",s,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-132.0",m,activity_type,"2",,enhanced_altitude,"-132.0",m,,,,
Data,0,record,timestamp,"1006853084",s,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-132.0",m,activity_type,"2",,enhanced_altitude,"-132.0",m,,,,
Data,0,record,timestamp,"1006853085",s,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-132.0",m,activity_type,"2",,enhanced_altitude,"-132.0",m,,,,
Data,0,record,timestamp,"1006853086",s,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-132.0",m,activity_type,"2",,enhanced_altitude,"-132.0",m,,,,
Data,0,record,timestamp,"1006853087",s,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-132.0",m,activity_type,"2",,enhanced_altitude,"-132.0",m,,,,
Data,0,record,timestamp,"1006853088",s,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-132.0",m,activity_type,"2",,enhanced_altitude,"-132.0",m,,,,
Data,0,record,timestamp,"1006853089",s,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-132.0",m,activity_type,"2",,enhanced_altitude,"-132.0",m,,,,
Data,0,record,timestamp,"1006853090",s,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-132.0",m,activity_type,"2",,enhanced_altitude,"-132.0",m,,,,
Data,0,record,timestamp,"1006853091",s,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-132.0",m,activity_type,"2",,enhanced_altitude,"-132.0",m,,,,
Data,0,record,timestamp,"1006853092",s,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-132.0",m,activity_type,"2",,enhanced_altitude,"-132.0",m,,,,
Data,0,record,timestamp,"1006853093",s,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-132.0",m,activity_type,"2",,enhanced_altitude,"-132.0",m,,,,
Data,0,record,timestamp,"1006853094",s,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-131.0",m,activity_type,"2",,enhanced_altitude,"-131.0",m,,,,
Data,0,record,timestamp,"1006853095",s,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-131.0",m,activity_type,"2",,enhanced_altitude,"-131.0",m,,,,
Data,0,record,timestamp,"1006853096",s,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-131.0",m,activity_type,"2",,enhanced_altitude,"-131.0",m,,,,
Data,0,record,timestamp,"1006853097",s,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-131.0",m,activity_type,"2",,enhanced_altitude,"-131.0",m,,,,
Data,0,record,timestamp,"1006853098",s,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-131.0",m,activity_type,"2",,enhanced_altitude,"-131.0",m,,,,
Data,0,record,timestamp,"1006853099",s,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-131.0",m,activity_type,"2",,enhanced_altitude,"-131.0",m,,,,
Data,0,record,timestamp,"1006853100",s,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-131.0",m,activity_type,"2",,enhanced_altitude,"-131.0",m,,,,
Data,0,record,timestamp,"1006853101",s,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-131.0",m,activity_type,"2",,enhanced_altitude,"-131.0",m,,,,
Data,0,record,timestamp,"1006853102",s,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-131.0",m,activity_type,"2",,enhanced_altitude,"-131.0",m,,,,
Data,0,record,timestamp,"1006853103",s,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-131.0",m,activity_type,"2",,enhanced_altitude,"-131.0",m,,,,
Data,0,record,timestamp,"1006853104",s,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-131.0",m,activity_type,"2",,enhanced_altitude,"-131.0",m,,,,
Data,0,record,timestamp,"1006853105",s,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-131.0",m,activity_type,"2",,enhanced_altitude,"-131.0",m,,,,
Data,0,record,timestamp,"1006853106",s,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-131.0",m,activity_type,"2",,enhanced_altitude,"-131.0",m,,,,
Data,0,record,timestamp,"1006853107",s,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-131.0",m,activity_type,"2",,enhanced_altitude,"-131.0",m,,,,
Data,0,record,timestamp,"1006853108",s,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-131.0",m,activity_type,"2",,enhanced_altitude,"-131.0",m,,,,
Data,0,record,timestamp,"1006853109",s,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-131.0",m,activity_type,"2",,enhanced_altitude,"-131.0",m,,,,
Data,0,record,timestamp,"1006853110",s,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-131.0",m,activity_type,"2",,enhanced_altitude,"-131.0",m,,,,
Definition,0,record,timestamp,1,,position_lat,1,,position_long,1,,distance,1,,heart_rate,1,,altitude,1,,activity_type,1,,
Data,0,record,timestamp,"1006853111",s,position_lat,"635138864",semicircles,position_long,"79354136",semicircles,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-131.0",m,activity_type,"2",,enhanced_altitude,"-131.0",m,
Data,0,record,timestamp,"1006853112",s,position_lat,"635138933",semicircles,position_long,"79354155",semicircles,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-131.0",m,activity_type,"2",,enhanced_altitude,"-131.0",m,
Data,0,record,timestamp,"1006853113",s,position_lat,"635139039",semicircles,position_long,"79354172",semicircles,distance,"0.0",m,heart_rate,"0",bpm,altitude,"-131.0",m,activity_type,"2",,enhanced_altitude,"-131.0",m,
Data,0,record,timestamp,"1006853114",s,position_lat,"635139198",semicircles,position_long,"79354192",semicircles,distance,"7.5",m,heart_rate,"0",bpm,altitude,"-130.0",m,activity_type,"2",,enhanced_altitude,"-130.0",m,
Data,0,record,timestamp,"1006853115",s,position_lat,"635139505",semicircles,position_long,"79354278",semicircles,distance,"15.0",m,heart_rate,"0",bpm,altitude,"-130.0",m,activity_type,"2",,enhanced_altitude,"-130.0",m,
Data,0,record,timestamp,"1006853116",s,position_lat,"635140071",semicircles,position_long,"79354581",semicircles,distance,"22.5",m,heart_rate,"0",bpm,altitude,"-130.0",m,activity_type,"2",,enhanced_altitude,"-130.0",m,
Data,0,record,timestamp,"1006853117",s,position_lat,"635140559",semicircles,position_long,"79355026",semicircles,distance,"30.0",m,heart_rate,"0",bpm,altitude,"-130.0",m,activity_type,"2",,enhanced_altitude,"-130.0",m,
Definition,0,record,timestamp,1,,position_lat,1,,position_long,1,,distance,1,,heart_rate,1,,altitude,1,,speed,1,,activity_type,1,,
Data,0,record,timestamp,"1006853118",s,position_lat,"635141104",semicircles,position_long,"79355737",semicircles,distance,"41.0",m,heart_rate,"0",bpm,altitude,"-130.0",m,speed,"8.081",m/s,activity_type,"2",,enhanced_altitude,"-130.0",m,enhanced_speed,"8.081",m/s,
Data,0,record,timestamp,"1006853119",s,position_lat,"635141937",semicircles,position_long,"79357040",semicircles,distance,"52.0",m,heart_rate,"0",bpm,altitude,"-129.0",m,speed,"9.681",m/s,activity_type,"2",,enhanced_altitude,"-129.0",m,enhanced_speed,"9.681",m/s,
Data,0,record,timestamp,"1006853120",s,position_lat,"635142692",semicircles,position_long,"79358456",semicircles,distance,"57.0",m,heart_rate,"0",bpm,altitude,"-129.0",m,speed,"10.036",m/s,activity_type,"2",,enhanced_altitude,"-129.0",m,enhanced_speed,"10.036",m/s,
Data,0,record,timestamp,"1006853121",s,position_lat,"635143429",semicircles,position_long,"79359964",semicircles,distance,"62.0",m,heart_rate,"0",bpm,altitude,"-128.0",m,speed,"10.392",m/s,activity_type,"2",,enhanced_altitude,"-128.0",m,enhanced_speed,"10.392",m/s,
Data,0,record,timestamp,"1006853122",s,position_lat,"635144171",semicircles,position_long,"79361565",semicircles,distance,"84.5",m,heart_rate,"0",bpm,altitude,"-128.0",m,speed,"12.367",m/s,activity_type,"2",,enhanced_altitude,"-128.0",m,enhanced_speed,"12.367",m/s,
Data,0,record,timestamp,"1006853123",s,position_lat,"635144913",semicircles,position_long,"79363166",semicircles,distance,"107.0",m,heart_rate,"0",bpm,altitude,"-128.0",m,speed,"14.344",m/s,activity_type,"2",,enhanced_altitude,"-128.0",m,enhanced_speed,"14.344",m/s,
Data,0,record,timestamp,"1006853124",s,position_lat,"635146103",semicircles,position_long,"79365737",semicircles,distance,"122.0",m,heart_rate,"0",bpm,altitude,"-127.0",m,speed,"14.556",m/s,activity_type,"2",,enhanced_altitude,"-127.0",m,enhanced_speed,"14.556",m/s,
Data,0,record,timestamp,"1006853125",s,position_lat,"635147172",semicircles,position_long,"79368059",semicircles,distance,"137.0",m,heart_rate,"0",bpm,altitude,"-126.0",m,speed,"14.769",m/s,activity_type,"2",,enhanced_altitude,"-126.0",m,enhanced_speed,"14.769",m/s,
Data,0,record,timestamp,"1006853126",s,position_lat,"635148172",semicircles,position_long,"79370251",semicircles,distance,"151.0",m,heart_rate,"0",bpm,altitude,"-125.0",m,speed,"14.45",m/s,activity_type,"2",,enhanced_altitude,"-125.0",m,enhanced_speed,"14.45",m/s,
Data,0,record,timestamp,"1006853127",s,position_lat,"635149133",semicircles,position_long,"79372338",semicircles,distance,"165.0",m,heart_rate,"0",bpm,altitude,"-124.0",m,speed,"14.131",m/s,activity_type,"2",,enhanced_altitude,"-124.0",m,enhanced_speed,"14.131",m/s,
Data,0,record,timestamp,"1006853128",s,position_lat,"635150058",semicircles,position_long,"79374326",semicircles,distance,"175.5",m,heart_rate,"0",bpm,altitude,"-124.0",m,speed,"13.0",m/s,activity_type,"2",,enhanced_altitude,"-124.0",m,enhanced_speed,"13.0",m/s,
Data,0,record,timestamp,"1006853129",s,position_lat,"635150935",semicircles,position_long,"79376202",semicircles,distance,"186.0",m,heart_rate,"0",bpm,altitude,"-123.0",m,speed,"11.872",m/s,activity_type,"2",,enhanced_altitude,"-123.0",m,enhanced_speed,"11.872",m/s,
Data,0,record,timestamp,"1006853130",s,position_lat,"635151671",semicircles,position_long,"79377802",semicircles,distance,"197.0",m,heart_rate,"0",bpm,altitude,"-122.0",m,speed,"11.392",m/s,activity_type,"2",,enhanced_altitude,"-122.0",m,enhanced_speed,"11.392",m/s,
Data,0,record,timestamp,"1006853131",s,position_lat,"635152376",semicircles,position_long,"79379328",semicircles,distance,"208.0",m,heart_rate,"0",bpm,altitude,"-122.0",m,speed,"10.914",m/s,activity_type,"2",,enhanced_altitude,"-122.0",m,enhanced_speed,"10.914",m/s,
Data,0,record,timestamp,"1006853132",s,position_lat,"635153078",semicircles,position_long,"79380834",semicircles,distance,"220.0",m,heart_rate,"0",bpm,altitude,"-121.0",m,speed,"11.103",m/s,activity_type,"2",,enhanced_altitude,"-121.0",m,enhanced_speed,"11.103",m/s,
Data,0,record,timestamp,"1006853133",s,position_lat,"635153791",semicircles,position_long,"79382370",semicircles,distance,"232.0",m,heart_rate,"0",bpm,altitude,"-121.0",m,speed,"11.292",m/s,activity_type,"2",,enhanced_altitude,"-121.0",m,enhanced_speed,"11.292",m/s,
Data,0,record,timestamp,"1006853134",s,position_lat,"635154535",semicircles,position_long,"79383982",semicircles,distance,"246.5",m,heart_rate,"0",bpm,altitude,"-120.0",m,speed,"12.464",m/s,activity_type,"2",,enhanced_altitude,"-120.0",m,enhanced_speed,"12.464",m/s,
Data,0,record,timestamp,"1006853135",s,position_lat,"635155328",semicircles,position_long,"79385701",semicircles,distance,"261.0",m,heart_rate,"0",bpm,altitude,"-120.0",m,speed,"13.636",m/s,activity_type,"2",,enhanced_altitude,"-120.0",m,enhanced_speed,"13.636",m/s,
Data,0,record,timestamp,"1006853136",s,position_lat,"635156262",semicircles,position_long,"79387726",semicircles,distance,"276.0",m,heart_rate,"0",bpm,altitude,"-119.0",m,speed,"14.278",m/s,activity_type,"2",,enhanced_altitude,"-119.0",m,enhanced_speed,"14.278",m/s,
Data,0,record,timestamp,"1006853137",s,position_lat,"635157235",semicircles,position_long,"79389828",semicircles,distance,"291.0",m,heart_rate,"0",bpm,altitude,"-119.0",m,speed,"14.922",m/s,activity_type,"2",,enhanced_altitude,"-119.0",m,enhanced_speed,"14.922",m/s,
Data,0,record,timestamp,"1006853138",s,position_lat,"635158230",semicircles,position_long,"79392002",semicircles,distance,"297.5",m,heart_rate,"0",bpm,altitude,"-119.0",m,speed,"14.644",m/s,activity_type,"2",,enhanced_altitude,"-119.0",m,enhanced_speed,"14.644",m/s,
Data,0,record,timestamp,"1006853139",s,position_lat,"635159167",semicircles,position_long,"79394036",semicircles,distance,"304.0",m,heart_rate,"0",bpm,altitude,"-119.0",m,speed,"14.369",m/s,activity_type,"2",,enhanced_altitude,"-119.0",m,enhanced_speed,"14.369",m/s,
Data,0,record,timestamp,"1006853140",s,position_lat,"635160344",semicircles,position_long,"79396602",semicircles,distance,"304.0",m,heart_rate,"0",bpm,altitude,"-119.0",m,speed,"14.369",m/s,activity_type,"2",,enhanced_altitude,"-119.0",m,enhanced_speed,"14.369",m/s,
Data,0,record,timestamp,"1006853141",s,position_lat,"635161523",semicircles,position_long,"79399168",semicircles,distance,"304.0",m,heart_rate,"0",bpm,altitude,"-119.0",m,speed,"14.369",m/s,activity_type,"2",,enhanced_altitude,"-119.0",m,enhanced_speed,"14.369",m/s,
Data,0,record,timestamp,"1006853142",s,position_lat,"635162702",semicircles,position_long,"79401735",semicircles,distance,"304.0",m,heart_rate,"0",bpm,altitude,"-119.0",m,speed,"14.369",m/s,activity_type,"2",,enhanced_altitude,"-119.0",m,enhanced_speed,"14.369",m/s,
Data,0,record,timestamp,"1006853143",s,position_lat,"635163881",semicircles,position_long,"79404302",semicircles,distance,"304.0",m,heart_rate,"0",bpm,altitude,"-119.0",m,speed,"14.369",m/s,activity_type,"2",,enhanced_altitude,"-119.0",m,enhanced_speed,"14.369",m/s,
Data,0,record,timestamp,"1006853144",s,position_lat,"635164604",semicircles,position_long,"79405879",semicircles,distance,"360.5",m,heart_rate,"0",bpm,altitude,"-118.0",m,speed,"15.236",m/s,activity_type,"2",,enhanced_altitude,"-118.0",m,enhanced_speed,"15.236",m/s,
Data,0,record,timestamp,"1006853145",s,position_lat,"635165534",semicircles,position_long,"79407909",semicircles,distance,"417.0",m,heart_rate,"0",bpm,altitude,"-118.0",m,speed,"16.103",m/s,activity_type,"2",,enhanced_altitude,"-118.0",m,enhanced_speed,"16.103",m/s,
Data,0,record,timestamp,"1006853146",s,position_lat,"635166531",semicircles,position_long,"79410072",semicircles,distance,"432.5",m,heart_rate,"0",bpm,altitude,"-117.0",m,speed,"15.908",m/s,activity_type,"2",,enhanced_altitude,"-117.0",m,enhanced_speed,"15.908",m/s,
Data,0,record,timestamp,"1006853147",s,position_lat,"635167476",semicircles,position_long,"79412113",semicircles,distance,"448.0",m,heart_rate,"0",bpm,altitude,"-117.0",m,speed,"15.717",m/s,activity_type,"2",,enhanced_altitude,"-117.0",m,enhanced_speed,"15.717",m/s,
Data,0,record,timestamp,"1006853148",s,position_lat,"635168502",semicircles,position_long,"79414336",semicircles,distance,"468.5",m,heart_rate,"0",bpm,altitude,"-117.0",m,speed,"17.239",m/s,activity_type,"2",,enhanced_altitude,"-117.0",m,enhanced_speed,"17.239",m/s,
Data,0,record,timestamp,"1006853149",s,position_lat,"635169722",semicircles,position_long,"79416989",semicircles,distance,"489.0",m,heart_rate,"0",bpm,altitude,"-116.0",m,speed,"18.761",m/s,activity_type,"2",,enhanced_altitude,"-116.0",m,enhanced_speed,"18.761",m/s,
Data,0,record,timestamp,"1006853150",s,position_lat,"635170979",semicircles,position_long,"79419729",semicircles,distance,"506.0",m,heart_rate,"0",bpm,altitude,"-116.0",m,speed,"18.272",m/s,activity_type,"2",,enhanced_altitude,"-116.0",m,enhanced_speed,"18.272",m/s,
Data,0,record,timestamp,"1006853151",s,position_lat,"635172237",semicircles,position_long,"79422488",semicircles,distance,"523.0",m,heart_rate,"0",bpm,altitude,"-115.0",m,speed,"17.786",m/s,activity_type,"2",,enhanced_altitude,"-115.0",m,enhanced_speed,"17.786",m/s,
Data,0,record,timestamp,"1006853152",s,position_lat,"635173364",semicircles,position_long,"79424990",semicircles,distance,"544.0",m,heart_rate,"0",bpm,altitude,"-115.0",m,speed,"18.639",m/s,activity_type,"2",,enhanced_altitude,"-115.0",m,enhanced_speed,"18.639",m/s,
Data,0,record,timestamp,"1006853153",s,position_lat,"635174392",semicircles,position_long,"79427237",semicircles,distance,"565.0",m,heart_rate,"0",bpm,altitude,"-115.0",m,speed,"19.492",m/s,activity_type,"2",,enhanced_altitude,"-115.0",m,enhanced_speed,"19.492",m/s,
Data,0,record,timestamp,"1006853154",s,position_lat,"635175422",semicircles,position_long,"79429486",semicircles,distance,"583.0",m,heart_rate,"0",bpm,altitude,"-114.0",m,speed,"19.164",m/s,activity_type,"2",,enhanced_altitude,"-114.0",m,enhanced_speed,"19.164",m/s,
Data,0,record,timestamp,"1006853155",s,position_lat,"635176980",semicircles,position_long,"79432884",semicircles,distance,"601.0",m,heart_rate,"0",bpm,altitude,"-114.0",m,speed,"18.839",m/s,activity_type,"2",,enhanced_altitude,"-114.0",m,enhanced_speed,"18.839",m/s,
Data,0,record,timestamp,"1006853156",s,position_lat,"635178312",semicircles,position_long,"79435779",semicircles,distance,"618.5",m,heart_rate,"0",bpm,altitude,"-114.0",m,speed,"18.294",m/s,activity_type,"2",,enhanced_altitude,"-114.0",m,enhanced_speed,"18.294",m/s,
Data,0,record,timestamp,"1006853157",s,position_lat,"635179532",semicircles,position_long,"79438423",semicircles,distance,"636.0",m,heart_rate,"0",bpm,altitude,"-114.0",m,speed,"17.753",m/s,activity_type,"2",,enhanced_altitude,"-114.0",m,enhanced_speed,"17.753",m/s,
