Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,
Data,5,record,timestamp,"1019722384",s,position_lat,"569753712",semicircles,position_long,"199739334",semicircles,distance,"2.74",m,altitude,"96.79999999999995",m,speed,"0.682",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.682",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722385",s,position_lat,"569753750",semicircles,position_long,"199739250",semicircles,distance,"3.37",m,altitude,"96.79999999999995",m,speed,"0.635",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.635",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722386",s,position_lat,"569753767",semicircles,position_long,"199739166",semicircles,distance,"3.92",m,altitude,"96.79999999999995",m,speed,"0.55",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.55",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722387",s,position_lat,"569753784",semicircles,position_long,"199739069",semicircles,distance,"4.55",m,altitude,"96.79999999999995",m,speed,"0.439",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.439",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722388",s,position_lat,"569753798",semicircles,position_long,"199738974",semicircles,distance,"5.16",m,altitude,"96.79999999999995",m,speed,"0.476",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.476",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722389",s,position_lat,"569753831",semicircles,position_long,"199738900",semicircles,distance,"5.72",m,altitude,"96.79999999999995",m,speed,"0.523",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.523",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722390",s,position_lat,"569753853",semicircles,position_long,"199738818",semicircles,distance,"6.27",m,altitude,"96.79999999999995",m,speed,"0.56",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.56",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722391",s,position_lat,"569753901",semicircles,position_long,"199738746",semicircles,distance,"6.91",m,altitude,"96.79999999999995",m,speed,"0.587",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.587",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722392",s,position_lat,"569753941",semicircles,position_long,"199738651",semicircles,distance,"7.61",m,altitude,"96.79999999999995",m,speed,"0.625",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.625",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722393",s,position_lat,"569754008",semicircles,position_long,"199738556",semicircles,distance,"8.47",m,altitude,"96.79999999999995",m,speed,"0.643",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.643",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722394",s,position_lat,"569754050",semicircles,position_long,"199738472",semicircles,distance,"9.13",m,altitude,"96.79999999999995",m,speed,"0.643",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.643",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722395",s,position_lat,"569754088",semicircles,position_long,"199738381",semicircles,distance,"9.8",m,altitude,"96.79999999999995",m,speed,"0.652",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.652",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722396",s,position_lat,"569754116",semicircles,position_long,"199738276",semicircles,distance,"10.51",m,altitude,"96.79999999999995",m,speed,"0.662",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.662",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722397",s,position_lat,"569754147",semicircles,position_long,"199738174",semicircles,distance,"11.21",m,altitude,"96.79999999999995",m,speed,"0.662",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.662",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722398",s,position_lat,"569754192",semicircles,position_long,"199738066",semicircles,distance,"12.01",m,altitude,"96.79999999999995",m,speed,"0.68",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.68",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722399",s,position_lat,"569754238",semicircles,position_long,"199737943",semicircles,distance,"12.89",m,altitude,"96.79999999999995",m,speed,"0.717",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.717",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722400",s,position_lat,"569754276",semicircles,position_long,"199737841",semicircles,distance,"13.63",m,altitude,"96.79999999999995",m,speed,"0.736",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.736",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722401",s,position_lat,"569754294",semicircles,position_long,"199737734",semicircles,distance,"14.32",m,altitude,"96.79999999999995",m,speed,"0.745",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.745",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722402",s,position_lat,"569754319",semicircles,position_long,"199737635",semicircles,distance,"14.98",m,altitude,"96.79999999999995",m,speed,"0.745",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.745",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722403",s,position_lat,"569754354",semicircles,position_long,"199737545",semicircles,distance,"15.63",m,altitude,"96.79999999999995",m,speed,"0.736",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.736",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722404",s,position_lat,"569754387",semicircles,position_long,"199737444",semicircles,distance,"16.34",m,altitude,"96.79999999999995",m,speed,"0.745",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.745",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722405",s,position_lat,"569754422",semicircles,position_long,"199737334",semicircles,distance,"17.1",m,altitude,"96.79999999999995",m,speed,"0.764",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.764",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722406",s,position_lat,"569754445",semicircles,position_long,"199737222",semicircles,distance,"17.84",m,altitude,"96.79999999999995",m,speed,"0.764",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.764",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722407",s,position_lat,"569754473",semicircles,position_long,"199737128",semicircles,distance,"18.48",m,altitude,"96.79999999999995",m,speed,"0.755",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.755",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722408",s,position_lat,"569754511",semicircles,position_long,"199737025",semicircles,distance,"19.22",m,altitude,"96.79999999999995",m,speed,"0.745",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.745",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722409",s,position_lat,"569754540",semicircles,position_long,"199736926",semicircles,distance,"19.89",m,altitude,"96.79999999999995",m,speed,"0.727",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.727",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722410",s,position_lat,"569754559",semicircles,position_long,"199736819",semicircles,distance,"20.59",m,altitude,"96.79999999999995",m,speed,"0.727",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.727",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722411",s,position_lat,"569754592",semicircles,position_long,"199736722",semicircles,distance,"21.27",m,altitude,"96.79999999999995",m,speed,"0.727",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.727",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722412",s,position_lat,"569754622",semicircles,position_long,"199736633",semicircles,distance,"21.9",m,altitude,"96.79999999999995",m,speed,"0.717",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.717",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722413",s,position_lat,"569754662",semicircles,position_long,"199736552",semicircles,distance,"22.53",m,altitude,"96.79999999999995",m,speed,"0.717",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.717",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722414",s,position_lat,"569754702",semicircles,position_long,"199736459",semicircles,distance,"23.22",m,altitude,"96.79999999999995",m,speed,"0.717",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.717",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722415",s,position_lat,"569754742",semicircles,position_long,"199736366",semicircles,distance,"23.91",m,altitude,"96.79999999999995",m,speed,"0.699",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.699",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722416",s,position_lat,"569754779",semicircles,position_long,"199736275",semicircles,distance,"24.58",m,altitude,"96.79999999999995",m,speed,"0.699",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.699",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722417",s,position_lat,"569754806",semicircles,position_long,"199736189",semicircles,distance,"25.17",m,altitude,"96.79999999999995",m,speed,"0.699",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.699",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722418",s,position_lat,"569754839",semicircles,position_long,"199736101",semicircles,distance,"25.81",m,altitude,"96.79999999999995",m,speed,"0.689",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.689",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722419",s,position_lat,"569754861",semicircles,position_long,"199736005",semicircles,distance,"26.44",m,altitude,"96.79999999999995",m,speed,"0.689",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.689",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722420",s,position_lat,"569754880",semicircles,position_long,"199735901",semicircles,distance,"27.12",m,altitude,"96.79999999999995",m,speed,"0.68",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.68",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722421",s,position_lat,"569754904",semicircles,position_long,"199735824",semicircles,distance,"27.65",m,altitude,"96.79999999999995",m,speed,"0.662",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.662",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722422",s,position_lat,"569754894",semicircles,position_long,"199735699",semicircles,distance,"28.44",m,altitude,"96.79999999999995",m,speed,"0.662",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.662",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722423",s,position_lat,"569754910",semicircles,position_long,"199735612",semicircles,distance,"29.01",m,altitude,"96.79999999999995",m,speed,"0.652",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.652",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722424",s,position_lat,"569754935",semicircles,position_long,"199735532",semicircles,distance,"29.56",m,altitude,"96.79999999999995",m,speed,"0.643",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.643",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722425",s,position_lat,"569754952",semicircles,position_long,"199735447",semicircles,distance,"30.12",m,altitude,"96.79999999999995",m,speed,"0.625",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.625",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722426",s,position_lat,"569754979",semicircles,position_long,"199735366",semicircles,distance,"30.68",m,altitude,"96.79999999999995",m,speed,"0.625",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.625",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722427",s,position_lat,"569755010",semicircles,position_long,"199735282",semicircles,distance,"31.28",m,altitude,"96.79999999999995",m,speed,"0.625",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.625",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722428",s,position_lat,"569755037",semicircles,position_long,"199735200",semicircles,distance,"31.86",m,altitude,"96.79999999999995",m,speed,"0.615",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.615",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722429",s,position_lat,"569755080",semicircles,position_long,"199735125",semicircles,distance,"32.47",m,altitude,"96.79999999999995",m,speed,"0.615",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.615",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722430",s,position_lat,"569755125",semicircles,position_long,"199735045",semicircles,distance,"33.13",m,altitude,"96.79999999999995",m,speed,"0.615",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.615",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722431",s,position_lat,"569755175",semicircles,position_long,"199734958",semicircles,distance,"33.85",m,altitude,"96.79999999999995",m,speed,"0.634",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.634",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722432",s,position_lat,"569755227",semicircles,position_long,"199734861",semicircles,distance,"34.62",m,altitude,"96.79999999999995",m,speed,"0.652",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.652",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722433",s,position_lat,"569755269",semicircles,position_long,"199734768",semicircles,distance,"35.33",m,altitude,"96.79999999999995",m,speed,"0.662",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.662",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722434",s,position_lat,"569755283",semicircles,position_long,"199734680",semicircles,distance,"35.89",m,altitude,"96.79999999999995",m,speed,"0.662",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.662",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722435",s,position_lat,"569755288",semicircles,position_long,"199734602",semicircles,distance,"36.39",m,altitude,"96.79999999999995",m,speed,"0.652",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.652",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722436",s,position_lat,"569755299",semicircles,position_long,"199734500",semicircles,distance,"37.03",m,altitude,"96.79999999999995",m,speed,"0.652",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.652",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722437",s,position_lat,"569755330",semicircles,position_long,"199734399",semicircles,distance,"37.73",m,altitude,"96.79999999999995",m,speed,"0.652",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.652",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722438",s,position_lat,"569755363",semicircles,position_long,"199734305",semicircles,distance,"38.4",m,altitude,"96.79999999999995",m,speed,"0.662",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.662",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722439",s,position_lat,"569755399",semicircles,position_long,"199734214",semicircles,distance,"39.06",m,altitude,"96.79999999999995",m,speed,"0.671",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.671",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722440",s,position_lat,"569755419",semicircles,position_long,"199734115",semicircles,distance,"39.71",m,altitude,"96.79999999999995",m,speed,"0.671",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.671",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722441",s,position_lat,"569755454",semicircles,position_long,"199734046",semicircles,distance,"40.25",m,altitude,"96.79999999999995",m,speed,"0.643",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.643",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722442",s,position_lat,"569755483",semicircles,position_long,"199733944",semicircles,distance,"40.94",m,altitude,"96.79999999999995",m,speed,"0.643",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.643",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722443",s,position_lat,"569755518",semicircles,position_long,"199733826",semicircles,distance,"41.75",m,altitude,"96.79999999999995",m,speed,"0.652",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.652",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722444",s,position_lat,"569755540",semicircles,position_long,"199733696",semicircles,distance,"42.59",m,altitude,"96.79999999999995",m,speed,"0.68",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.68",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722445",s,position_lat,"569755559",semicircles,position_long,"199733563",semicircles,distance,"43.45",m,altitude,"96.79999999999995",m,speed,"0.717",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.717",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722446",s,position_lat,"569755592",semicircles,position_long,"199733429",semicircles,distance,"44.34",m,altitude,"96.79999999999995",m,speed,"0.755",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.755",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722447",s,position_lat,"569755605",semicircles,position_long,"199733327",semicircles,distance,"44.99",m,altitude,"96.79999999999995",m,speed,"0.745",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.745",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722448",s,position_lat,"569755652",semicircles,position_long,"199733228",semicircles,distance,"45.75",m,altitude,"96.79999999999995",m,speed,"0.764",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.764",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722449",s,position_lat,"569755727",semicircles,position_long,"199733068",semicircles,distance,"46.98",m,altitude,"96.79999999999995",m,speed,"0.82",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.82",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722450",s,position_lat,"569755802",semicircles,position_long,"199732916",semicircles,distance,"48.16",m,altitude,"96.79999999999995",m,speed,"0.867",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.867",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722451",s,position_lat,"569755858",semicircles,position_long,"199732753",semicircles,distance,"49.31",m,altitude,"96.79999999999995",m,speed,"0.924",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.924",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722452",s,position_lat,"569755883",semicircles,position_long,"199732566",semicircles,distance,"50.5",m,altitude,"96.79999999999995",m,speed,"0.961",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.961",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722453",s,position_lat,"569755886",semicircles,position_long,"199732327",semicircles,distance,"52.0",m,altitude,"96.79999999999995",m,speed,"1.044",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"1.044",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722454",s,position_lat,"569755854",semicircles,position_long,"199732090",semicircles,distance,"53.52",m,altitude,"96.79999999999995",m,speed,"1.092",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"1.092",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722455",s,position_lat,"569755776",semicircles,position_long,"199731941",semicircles,distance,"54.7",m,altitude,"96.79999999999995",m,speed,"1.12",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"1.12",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722456",s,position_lat,"569755700",semicircles,position_long,"199731858",semicircles,distance,"55.58",m,altitude,"96.79999999999995",m,speed,"1.1",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"1.1",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722457",s,position_lat,"569755681",semicircles,position_long,"199731791",semicircles,distance,"56.04",m,altitude,"96.79999999999995",m,speed,"1.092",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"1.092",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722458",s,position_lat,"569755669",semicircles,position_long,"199731794",semicircles,distance,"56.15",m,altitude,"96.79999999999995",m,speed,"1.016",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"1.016",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722459",s,position_lat,"569755663",semicircles,position_long,"199731803",semicircles,distance,"56.15",m,altitude,"96.79999999999995",m,speed,"0.904",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.904",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722460",s,position_lat,"569755682",semicircles,position_long,"199731807",semicircles,distance,"56.33",m,altitude,"96.79999999999995",m,speed,"0.811",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.811",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722461",s,position_lat,"569755663",semicircles,position_long,"199731818",semicircles,distance,"56.52",m,altitude,"96.79999999999995",m,speed,"0.708",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.708",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722462",s,position_lat,"569755632",semicircles,position_long,"199731851",semicircles,distance,"56.88",m,altitude,"96.79999999999995",m,speed,"0.615",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.615",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722463",s,position_lat,"569755605",semicircles,position_long,"199731883",semicircles,distance,"57.2",m,altitude,"96.79999999999995",m,speed,"0.485",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.485",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019722464",s,position_lat,"569755570",semicircles,position_long,"199731838",semicircles,distance,"57.63",m,altitude,"96.79999999999995",m,speed,"0.431",m/s,enhanced_altitude,"96.79999999999995",m,enhanced_speed,"0.431",m/s,,,,,,,,,,,,,,,,
