Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,
Data,5,record,timestamp,"1018181262",s,position_lat,"603338156",semicircles,position_long,"-29311883",semicircles,distance,"6.99",m,altitude,"8.800000000000011",m,speed,"0.0",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181263",s,position_lat,"603338167",semicircles,position_long,"-29311893",semicircles,distance,"7.1",m,altitude,"8.800000000000011",m,speed,"0.118",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.118",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181264",s,position_lat,"603338205",semicircles,position_long,"-29311863",semicircles,distance,"7.5",m,altitude,"8.800000000000011",m,speed,"0.396",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.396",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181265",s,position_lat,"603338223",semicircles,position_long,"-29311812",semicircles,distance,"7.85",m,altitude,"8.800000000000011",m,speed,"0.345",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.345",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181266",s,position_lat,"603338267",semicircles,position_long,"-29311779",semicircles,distance,"8.3",m,altitude,"8.800000000000011",m,speed,"0.454",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.454",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181267",s,position_lat,"603338268",semicircles,position_long,"-29311753",semicircles,distance,"8.46",m,altitude,"8.800000000000011",m,speed,"0.154",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.154",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181268",s,position_lat,"603338321",semicircles,position_long,"-29311764",semicircles,distance,"8.95",m,altitude,"8.800000000000011",m,speed,"0.498",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.498",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181269",s,position_lat,"603338357",semicircles,position_long,"-29311746",semicircles,distance,"9.31",m,altitude,"8.800000000000011",m,speed,"0.352",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.352",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181270",s,position_lat,"603338369",semicircles,position_long,"-29311718",semicircles,distance,"9.51",m,altitude,"8.800000000000011",m,speed,"0.2",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.2",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181271",s,position_lat,"603338397",semicircles,position_long,"-29311698",semicircles,distance,"9.79",m,altitude,"8.800000000000011",m,speed,"0.286",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.286",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181272",s,position_lat,"603338415",semicircles,position_long,"-29311717",semicircles,distance,"10.0",m,altitude,"8.800000000000011",m,speed,"0.202",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.202",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181273",s,position_lat,"603338412",semicircles,position_long,"-29311708",semicircles,distance,"10.0",m,altitude,"8.800000000000011",m,speed,"0.0",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181274",s,position_lat,"603338459",semicircles,position_long,"-29311655",semicircles,distance,"10.54",m,altitude,"8.800000000000011",m,speed,"0.539",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.539",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181275",s,position_lat,"603338507",semicircles,position_long,"-29311599",semicircles,distance,"11.09",m,altitude,"8.800000000000011",m,speed,"0.557",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.557",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181276",s,position_lat,"603338540",semicircles,position_long,"-29311569",semicircles,distance,"11.45",m,altitude,"8.800000000000011",m,speed,"0.355",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.355",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181277",s,position_lat,"603338593",semicircles,position_long,"-29311541",semicircles,distance,"11.97",m,altitude,"8.800000000000011",m,speed,"0.521",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.521",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181278",s,position_lat,"603338606",semicircles,position_long,"-29311551",semicircles,distance,"12.11",m,altitude,"8.800000000000011",m,speed,"0.134",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.134",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181279",s,position_lat,"603338614",semicircles,position_long,"-29311556",semicircles,distance,"12.11",m,altitude,"8.800000000000011",m,speed,"0.0",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181280",s,position_lat,"603338625",semicircles,position_long,"-29311618",semicircles,distance,"12.49",m,altitude,"8.800000000000011",m,speed,"0.381",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.381",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181281",s,position_lat,"603338629",semicircles,position_long,"-29311612",semicircles,distance,"12.49",m,altitude,"8.800000000000011",m,speed,"0.0",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181282",s,position_lat,"603338624",semicircles,position_long,"-29311609",semicircles,distance,"12.49",m,altitude,"8.800000000000011",m,speed,"0.0",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181283",s,position_lat,"603338579",semicircles,position_long,"-29311600",semicircles,distance,"12.91",m,altitude,"8.800000000000011",m,speed,"0.423",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.423",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181284",s,position_lat,"603338554",semicircles,position_long,"-29311619",semicircles,distance,"13.17",m,altitude,"8.800000000000011",m,speed,"0.258",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.258",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181285",s,position_lat,"603338545",semicircles,position_long,"-29311643",semicircles,distance,"13.33",m,altitude,"8.800000000000011",m,speed,"0.165",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.165",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181286",s,position_lat,"603338540",semicircles,position_long,"-29311634",semicircles,distance,"13.33",m,altitude,"8.800000000000011",m,speed,"0.0",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181287",s,position_lat,"603338505",semicircles,position_long,"-29311602",semicircles,distance,"13.71",m,altitude,"8.800000000000011",m,speed,"0.377",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.377",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181288",s,position_lat,"603338529",semicircles,position_long,"-29311591",semicircles,distance,"13.94",m,altitude,"8.800000000000011",m,speed,"0.233",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.233",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181289",s,position_lat,"603338518",semicircles,position_long,"-29311588",semicircles,distance,"14.05",m,altitude,"8.800000000000011",m,speed,"0.104",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.104",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181290",s,position_lat,"603338525",semicircles,position_long,"-29311654",semicircles,distance,"14.45",m,altitude,"8.800000000000011",m,speed,"0.396",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.396",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181291",s,position_lat,"603338543",semicircles,position_long,"-29311703",semicircles,distance,"14.78",m,altitude,"8.800000000000011",m,speed,"0.335",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.335",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181292",s,position_lat,"603338551",semicircles,position_long,"-29311696",semicircles,distance,"14.78",m,altitude,"8.800000000000011",m,speed,"0.0",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181293",s,position_lat,"603338550",semicircles,position_long,"-29311698",semicircles,distance,"14.78",m,altitude,"8.800000000000011",m,speed,"0.0",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181294",s,position_lat,"603338566",semicircles,position_long,"-29311644",semicircles,distance,"15.13",m,altitude,"8.800000000000011",m,speed,"0.353",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.353",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181295",s,position_lat,"603338579",semicircles,position_long,"-29311597",semicircles,distance,"15.44",m,altitude,"8.800000000000011",m,speed,"0.303",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.303",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181296",s,position_lat,"603338586",semicircles,position_long,"-29311586",semicircles,distance,"15.44",m,altitude,"8.800000000000011",m,speed,"0.0",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181297",s,position_lat,"603338585",semicircles,position_long,"-29311602",semicircles,distance,"15.44",m,altitude,"8.800000000000011",m,speed,"0.0",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181298",s,position_lat,"603338574",semicircles,position_long,"-29311656",semicircles,distance,"15.77",m,altitude,"8.800000000000011",m,speed,"0.336",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.336",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181299",s,position_lat,"603338562",semicircles,position_long,"-29311656",semicircles,distance,"15.89",m,altitude,"8.800000000000011",m,speed,"0.111",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.111",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181300",s,position_lat,"603338530",semicircles,position_long,"-29311699",semicircles,distance,"16.28",m,altitude,"8.800000000000011",m,speed,"0.392",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.392",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181301",s,position_lat,"603338552",semicircles,position_long,"-29311695",semicircles,distance,"16.48",m,altitude,"8.800000000000011",m,speed,"0.206",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.206",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181302",s,position_lat,"603338573",semicircles,position_long,"-29311686",semicircles,distance,"16.69",m,altitude,"8.800000000000011",m,speed,"0.203",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.203",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181303",s,position_lat,"603338581",semicircles,position_long,"-29311698",semicircles,distance,"16.79",m,altitude,"8.800000000000011",m,speed,"0.103",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.103",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181304",s,position_lat,"603338564",semicircles,position_long,"-29311749",semicircles,distance,"17.13",m,altitude,"8.800000000000011",m,speed,"0.341",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.341",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181305",s,position_lat,"603338555",semicircles,position_long,"-29311794",semicircles,distance,"17.41",m,altitude,"8.800000000000011",m,speed,"0.279",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.279",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181306",s,position_lat,"603338551",semicircles,position_long,"-29311797",semicircles,distance,"17.41",m,altitude,"8.800000000000011",m,speed,"0.0",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181307",s,position_lat,"603338603",semicircles,position_long,"-29311745",semicircles,distance,"17.99",m,altitude,"8.800000000000011",m,speed,"0.574",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.574",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181308",s,position_lat,"603338571",semicircles,position_long,"-29311758",semicircles,distance,"18.3",m,altitude,"8.800000000000011",m,speed,"0.308",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.308",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181309",s,position_lat,"603338587",semicircles,position_long,"-29311747",semicircles,distance,"18.46",m,altitude,"8.800000000000011",m,speed,"0.162",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.162",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181310",s,position_lat,"603338582",semicircles,position_long,"-29311716",semicircles,distance,"18.65",m,altitude,"8.800000000000011",m,speed,"0.189",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.189",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181311",s,position_lat,"603338576",semicircles,position_long,"-29311675",semicircles,distance,"18.9",m,altitude,"8.800000000000011",m,speed,"0.249",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.249",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181312",s,position_lat,"603338568",semicircles,position_long,"-29311666",semicircles,distance,"18.9",m,altitude,"8.800000000000011",m,speed,"0.0",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181313",s,position_lat,"603338501",semicircles,position_long,"-29311716",semicircles,distance,"19.59",m,altitude,"8.800000000000011",m,speed,"0.691",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.691",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181314",s,position_lat,"603338455",semicircles,position_long,"-29311716",semicircles,distance,"20.02",m,altitude,"8.800000000000011",m,speed,"0.429",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.429",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181315",s,position_lat,"603338437",semicircles,position_long,"-29311710",semicircles,distance,"20.19",m,altitude,"8.800000000000011",m,speed,"0.171",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.171",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181316",s,position_lat,"603338424",semicircles,position_long,"-29311724",semicircles,distance,"20.34",m,altitude,"8.800000000000011",m,speed,"0.147",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.147",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181317",s,position_lat,"603338434",semicircles,position_long,"-29311753",semicircles,distance,"20.53",m,altitude,"8.800000000000011",m,speed,"0.195",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.195",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181318",s,position_lat,"603338444",semicircles,position_long,"-29311767",semicircles,distance,"20.66",m,altitude,"8.800000000000011",m,speed,"0.124",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.124",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181319",s,position_lat,"603338456",semicircles,position_long,"-29311798",semicircles,distance,"20.87",m,altitude,"8.800000000000011",m,speed,"0.215",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.215",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181320",s,position_lat,"603338462",semicircles,position_long,"-29311783",semicircles,distance,"20.98",m,altitude,"8.800000000000011",m,speed,"0.104",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.104",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181321",s,position_lat,"603338462",semicircles,position_long,"-29311790",semicircles,distance,"20.98",m,altitude,"8.800000000000011",m,speed,"0.0",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181322",s,position_lat,"603338466",semicircles,position_long,"-29311782",semicircles,distance,"20.98",m,altitude,"8.800000000000011",m,speed,"0.0",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181323",s,position_lat,"603338466",semicircles,position_long,"-29311792",semicircles,distance,"20.98",m,altitude,"8.800000000000011",m,speed,"0.0",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181324",s,position_lat,"603338465",semicircles,position_long,"-29311800",semicircles,distance,"20.98",m,altitude,"8.800000000000011",m,speed,"0.0",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181325",s,position_lat,"603338474",semicircles,position_long,"-29311822",semicircles,distance,"21.13",m,altitude,"8.800000000000011",m,speed,"0.155",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.155",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181326",s,position_lat,"603338470",semicircles,position_long,"-29311822",semicircles,distance,"21.13",m,altitude,"8.800000000000011",m,speed,"0.0",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181327",s,position_lat,"603338466",semicircles,position_long,"-29311819",semicircles,distance,"21.13",m,altitude,"8.800000000000011",m,speed,"0.0",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181328",s,position_lat,"603338472",semicircles,position_long,"-29311827",semicircles,distance,"21.13",m,altitude,"8.800000000000011",m,speed,"0.0",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181329",s,position_lat,"603338484",semicircles,position_long,"-29311828",semicircles,distance,"21.24",m,altitude,"8.800000000000011",m,speed,"0.112",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.112",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181330",s,position_lat,"603338486",semicircles,position_long,"-29311859",semicircles,distance,"21.43",m,altitude,"8.800000000000011",m,speed,"0.184",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.184",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181331",s,position_lat,"603338483",semicircles,position_long,"-29311845",semicircles,distance,"21.43",m,altitude,"8.800000000000011",m,speed,"0.0",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181332",s,position_lat,"603338488",semicircles,position_long,"-29311838",semicircles,distance,"21.43",m,altitude,"8.800000000000011",m,speed,"0.0",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181333",s,position_lat,"603338492",semicircles,position_long,"-29311831",semicircles,distance,"21.43",m,altitude,"8.800000000000011",m,speed,"0.0",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181334",s,position_lat,"603338498",semicircles,position_long,"-29311828",semicircles,distance,"21.43",m,altitude,"8.800000000000011",m,speed,"0.0",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181335",s,position_lat,"603338498",semicircles,position_long,"-29311823",semicircles,distance,"21.43",m,altitude,"8.800000000000011",m,speed,"0.0",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181336",s,position_lat,"603338501",semicircles,position_long,"-29311821",semicircles,distance,"21.43",m,altitude,"8.800000000000011",m,speed,"0.0",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181337",s,position_lat,"603338501",semicircles,position_long,"-29311810",semicircles,distance,"21.43",m,altitude,"8.800000000000011",m,speed,"0.0",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181338",s,position_lat,"603338498",semicircles,position_long,"-29311797",semicircles,distance,"21.43",m,altitude,"8.800000000000011",m,speed,"0.0",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181339",s,position_lat,"603338501",semicircles,position_long,"-29311779",semicircles,distance,"21.54",m,altitude,"8.800000000000011",m,speed,"0.11",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.11",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181340",s,position_lat,"603338500",semicircles,position_long,"-29311770",semicircles,distance,"21.54",m,altitude,"8.800000000000011",m,speed,"0.0",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1018181341",s,position_lat,"603338496",semicircles,position_long,"-29311763",semicircles,distance,"21.54",m,altitude,"8.800000000000011",m,speed,"0.0",m/s,enhanced_altitude,"8.800000000000011",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,
